question_ID,compound.name_1,SMILES_1,compound.name_2,SMILES_2,OPTIONS,question_category,prompt.1,prompt.2,answer,other_info
11,Isoamyl alcohol,CC(C)CCO,,,Musk kot; Sadni; Ozon; Zeleno; ,primary_odor_descriptor,Kaj je primarni opis vonja molekule? [CC(C)CCO]? Izberite samo eno izmed naslednjih možnosti [OPTIONS]. Ne pišite komentarjev.,Kaj je primarni opis vonja molekule? [Isoamyl alcohol]? Izberite samo eno izmed naslednjih možnosti [OPTIONS]. Ne pišite komentarjev.,Sadni,Descriptor 2=Apple;Descriptor 3=Pear
12,"Undecenoic acid, 3-methylbutyl ester",CCCC/C=C/CCCCC(=O)OCCC(C)C,,,Kislo; Zeliščni; Cvetlični; Aldehidni; ,primary_odor_descriptor,Kaj je primarni opis vonja molekule? [CCCC/C=C/CCCCC(=O)OCCC(C)C]? Izberite samo eno izmed naslednjih možnosti [OPTIONS]. Ne pišite komentarjev.,"Kaj je primarni opis vonja molekule? [Undecenoic acid, 3-methylbutyl ester]? Izberite samo eno izmed naslednjih možnosti [OPTIONS]. Ne pišite komentarjev.",Cvetlični,Descriptor 2=Rose;Descriptor 3=Oily
13,o-Propylphenol,CCCC1=CC=CC=C1O,,,Balsamični; Dimljen; Zeliščni; Ozon; ,primary_odor_descriptor,Kaj je primarni opis vonja molekule? [CCCC1=CC=CC=C1O]? Izberite samo eno izmed naslednjih možnosti [OPTIONS]. Ne pišite komentarjev.,Kaj je primarni opis vonja molekule? [o-Propylphenol]? Izberite samo eno izmed naslednjih možnosti [OPTIONS]. Ne pišite komentarjev.,Dimljen,Descriptor 2=Medicinal;Descriptor 3=Burnt
14,3-Methyl-2-pentylcyclopentan-1-one,CCCCCC1C(CCC1=O)C,,,Agrum; Dimljen; Anisic; Cvetlični; ,primary_odor_descriptor,Kaj je primarni opis vonja molekule? [CCCCCC1C(CCC1=O)C]? Izberite samo eno izmed naslednjih možnosti [OPTIONS]. Ne pišite komentarjev.,Kaj je primarni opis vonja molekule? [3-Methyl-2-pentylcyclopentan-1-one]? Izberite samo eno izmed naslednjih možnosti [OPTIONS]. Ne pišite komentarjev.,Cvetlični,Descriptor 2=Fruity;Descriptor 3=Jasmin
15,3-Methyl-5-phenylpentanenitrile,CC(CCC1=CC=CC=C1)CC#N,,,Agrum; Aldehidni; Zemeljski; Dimljen; ,primary_odor_descriptor,Kaj je primarni opis vonja molekule? [CC(CCC1=CC=CC=C1)CC#N]? Izberite samo eno izmed naslednjih možnosti [OPTIONS]. Ne pišite komentarjev.,Kaj je primarni opis vonja molekule? [3-Methyl-5-phenylpentanenitrile]? Izberite samo eno izmed naslednjih možnosti [OPTIONS]. Ne pišite komentarjev.,Agrum,Descriptor 2=Floral;Descriptor 3=Waxy
16,2-Methylpyrazine,CC1=NC=CN=C1,,,"Sadni; Med; Aromatičen; Hrana, kot je; ",primary_odor_descriptor,Kaj je primarni opis vonja molekule? [CC1=NC=CN=C1]? Izberite samo eno izmed naslednjih možnosti [OPTIONS]. Ne pišite komentarjev.,Kaj je primarni opis vonja molekule? [2-Methylpyrazine]? Izberite samo eno izmed naslednjih možnosti [OPTIONS]. Ne pišite komentarjev.,"Hrana, kot je",Descriptor 2=Nutty;Descriptor 3=Earthy
17,Valeraldehyde,CCCCC=O,,,Musk kot; Morski; Živalski; Lakomni; ,primary_odor_descriptor,Kaj je primarni opis vonja molekule? [CCCCC=O]? Izberite samo eno izmed naslednjih možnosti [OPTIONS]. Ne pišite komentarjev.,Kaj je primarni opis vonja molekule? [Valeraldehyde]? Izberite samo eno izmed naslednjih možnosti [OPTIONS]. Ne pišite komentarjev.,Lakomni,Descriptor 2=Fruity;Descriptor 3=cocoa
18,"2-Propen-1-ol, 2-methyl-3-(4-methylphenyl)-, (2E)-",CC1=CC=C(C=C1)/C=C(\C)/CO,,,Živalski; Cvetlični; Agrum; Lakomni; ,primary_odor_descriptor,Kaj je primarni opis vonja molekule? [CC1=CC=C(C=C1)/C=C(\C)/CO]? Izberite samo eno izmed naslednjih možnosti [OPTIONS]. Ne pišite komentarjev.,"Kaj je primarni opis vonja molekule? [2-Propen-1-ol, 2-methyl-3-(4-methylphenyl)-, (2E)-]? Izberite samo eno izmed naslednjih možnosti [OPTIONS]. Ne pišite komentarjev.",Cvetlični,Descriptor 2=Anisic;Descriptor 3=Linden
19,Citronellyl nitrile,CC(CCC=C(C)C)CC#N,,,Žveplen; Agrum; Med; Balsamični; ,primary_odor_descriptor,Kaj je primarni opis vonja molekule? [CC(CCC=C(C)C)CC#N]? Izberite samo eno izmed naslednjih možnosti [OPTIONS]. Ne pišite komentarjev.,Kaj je primarni opis vonja molekule? [Citronellyl nitrile]? Izberite samo eno izmed naslednjih možnosti [OPTIONS]. Ne pišite komentarjev.,Agrum,Descriptor 2=Rose;Descriptor 3=Green
20,Rhodinol,C[C@@H](CCCC(=C)C)CCO,,,Cvetlični; Med; Aldehidni; Pikantno; ,primary_odor_descriptor,Kaj je primarni opis vonja molekule? [C[C@@H](CCCC(=C)C)CCO]? Izberite samo eno izmed naslednjih možnosti [OPTIONS]. Ne pišite komentarjev.,Kaj je primarni opis vonja molekule? [Rhodinol]? Izberite samo eno izmed naslednjih možnosti [OPTIONS]. Ne pišite komentarjev.,Cvetlični,Descriptor 2=Rose;Descriptor 3=Geranium
21,4-Methylpentanoic acid,CC(C)CCC(=O)O,,,Kislo; Morski; Zeleno; Med; ,primary_odor_descriptor,Kaj je primarni opis vonja molekule? [CC(C)CCC(=O)O]? Izberite samo eno izmed naslednjih možnosti [OPTIONS]. Ne pišite komentarjev.,Kaj je primarni opis vonja molekule? [4-Methylpentanoic acid]? Izberite samo eno izmed naslednjih možnosti [OPTIONS]. Ne pišite komentarjev.,Kislo,Descriptor 2=Gourmand;Descriptor 3=Pungent
22,Phenethyl salicylate,C1=CC=C(C=C1)CCOC(=O)C2=CC=CC=C2O,,,"Cvetlični; Zeliščni; Hrana, kot je; Sadni; ",primary_odor_descriptor,Kaj je primarni opis vonja molekule? [C1=CC=C(C=C1)CCOC(=O)C2=CC=CC=C2O]? Izberite samo eno izmed naslednjih možnosti [OPTIONS]. Ne pišite komentarjev.,Kaj je primarni opis vonja molekule? [Phenethyl salicylate]? Izberite samo eno izmed naslednjih možnosti [OPTIONS]. Ne pišite komentarjev.,Cvetlični,Descriptor 2=Powdery;Descriptor 3=Rose
23,Isobutyl cinnamate,CC(C)COC(=O)/C=C/C1=CC=CC=C1,,,Minty; Sadni; Žveplen; Lakomni; ,primary_odor_descriptor,Kaj je primarni opis vonja molekule? [CC(C)COC(=O)/C=C/C1=CC=CC=C1]? Izberite samo eno izmed naslednjih možnosti [OPTIONS]. Ne pišite komentarjev.,Kaj je primarni opis vonja molekule? [Isobutyl cinnamate]? Izberite samo eno izmed naslednjih možnosti [OPTIONS]. Ne pišite komentarjev.,Sadni,Descriptor 2=Sweet;Descriptor 3=Balsamic
24,"2,5,7-Octatrien-1-ol, 2,6-dimethyl-, 1-acetate",C/C(=C\C/C=C(/C)\C=C)/COC(=O)C,,,Ozon; Zeliščni; Sadni; Kislo; ,primary_odor_descriptor,Kaj je primarni opis vonja molekule? [C/C(=C\C/C=C(/C)\C=C)/COC(=O)C]? Izberite samo eno izmed naslednjih možnosti [OPTIONS]. Ne pišite komentarjev.,"Kaj je primarni opis vonja molekule? [2,5,7-Octatrien-1-ol, 2,6-dimethyl-, 1-acetate]? Izberite samo eno izmed naslednjih možnosti [OPTIONS]. Ne pišite komentarjev.",Sadni,Descriptor 2=Fresh;Descriptor 3=Sweet
25,Cinnamyl butyrate,CCCC(=O)OC/C=C/C1=CC=CC=C1,,,Sadni; Zemeljski; Lesnat; Aldehidni; ,primary_odor_descriptor,Kaj je primarni opis vonja molekule? [CCCC(=O)OC/C=C/C1=CC=CC=C1]? Izberite samo eno izmed naslednjih možnosti [OPTIONS]. Ne pišite komentarjev.,Kaj je primarni opis vonja molekule? [Cinnamyl butyrate]? Izberite samo eno izmed naslednjih možnosti [OPTIONS]. Ne pišite komentarjev.,Sadni,Descriptor 2=Balsamic;Descriptor 3=Floral
26,3-Octen-2-one,CCCC/C=C/C(=O)C,,,Jantar; Lakomni; Zemeljski; Morski; ,primary_odor_descriptor,Kaj je primarni opis vonja molekule? [CCCC/C=C/C(=O)C]? Izberite samo eno izmed naslednjih možnosti [OPTIONS]. Ne pišite komentarjev.,Kaj je primarni opis vonja molekule? [3-Octen-2-one]? Izberite samo eno izmed naslednjih možnosti [OPTIONS]. Ne pišite komentarjev.,Zemeljski,Descriptor 2=Mushroom;Descriptor 3=Sweet
27,"3,6-Nonadien-1-ol",CCC=CCC=CCCO,,,"Hrana, kot je; Musk kot; Kafr; Zeleno; ",primary_odor_descriptor,Kaj je primarni opis vonja molekule? [CCC=CCC=CCCO]? Izberite samo eno izmed naslednjih možnosti [OPTIONS]. Ne pišite komentarjev.,"Kaj je primarni opis vonja molekule? [3,6-Nonadien-1-ol]? Izberite samo eno izmed naslednjih možnosti [OPTIONS]. Ne pišite komentarjev.",Zeleno,Descriptor 2=Fresh;Descriptor 3=Violet
28,Methyl octanoate,CCCCCCCC(=O)OC,,,"Hrana, kot je; Musk kot; Sadni; Aldehidni; ",primary_odor_descriptor,Kaj je primarni opis vonja molekule? [CCCCCCCC(=O)OC]? Izberite samo eno izmed naslednjih možnosti [OPTIONS]. Ne pišite komentarjev.,Kaj je primarni opis vonja molekule? [Methyl octanoate]? Izberite samo eno izmed naslednjih možnosti [OPTIONS]. Ne pišite komentarjev.,Sadni,Descriptor 2=Orange;Descriptor 3=Waxy
29,"1,5-Cyclododecadiene, 9-methoxy-1,6,10-trimethyl-",CC1CC/C(=C/CC/C=C(/CCC1OC)\C)/C,,,"Tobak, kot; Zemeljski; Lesnat; Med; ",primary_odor_descriptor,Kaj je primarni opis vonja molekule? [CC1CC/C(=C/CC/C=C(/CCC1OC)\C)/C]? Izberite samo eno izmed naslednjih možnosti [OPTIONS]. Ne pišite komentarjev.,"Kaj je primarni opis vonja molekule? [1,5-Cyclododecadiene, 9-methoxy-1,6,10-trimethyl-]? Izberite samo eno izmed naslednjih možnosti [OPTIONS]. Ne pišite komentarjev.",Lesnat,Descriptor 2=Amber;Descriptor 3=Leathery
30,Estragole,COC1=CC=C(C=C1)CC=C,,,Musk kot; Zeliščni; Morski; Minty; ,primary_odor_descriptor,Kaj je primarni opis vonja molekule? [COC1=CC=C(C=C1)CC=C]? Izberite samo eno izmed naslednjih možnosti [OPTIONS]. Ne pišite komentarjev.,Kaj je primarni opis vonja molekule? [Estragole]? Izberite samo eno izmed naslednjih možnosti [OPTIONS]. Ne pišite komentarjev.,Zeliščni,Descriptor 2=Anisic;Descriptor 3=Tarragon
31,2-Methylbutyl 2-methylbutyrate,CCC(C)COC(=O)C(C)CC,,,"Sadni; Tobak, kot; Kislo; Cvetlični; ",primary_odor_descriptor,Kaj je primarni opis vonja molekule? [CCC(C)COC(=O)C(C)CC]? Izberite samo eno izmed naslednjih možnosti [OPTIONS]. Ne pišite komentarjev.,Kaj je primarni opis vonja molekule? [2-Methylbutyl 2-methylbutyrate]? Izberite samo eno izmed naslednjih možnosti [OPTIONS]. Ne pišite komentarjev.,Sadni,Descriptor 2=Pear;Descriptor 3=Apple
32,cis-3-Hexenyl methyl carbonate,CC/C=C\CCOC(=O)OC,,,Zeleno; Lesnat; Sadni; Dimljen; ,primary_odor_descriptor,Kaj je primarni opis vonja molekule? [CC/C=C\CCOC(=O)OC]? Izberite samo eno izmed naslednjih možnosti [OPTIONS]. Ne pišite komentarjev.,Kaj je primarni opis vonja molekule? [cis-3-Hexenyl methyl carbonate]? Izberite samo eno izmed naslednjih možnosti [OPTIONS]. Ne pišite komentarjev.,Zeleno,Descriptor 2=Fresh;Descriptor 3=Floral
33,(1R)-Nopol,CC1([C@H]2CC=C([C@@H]1C2)CCO)C,,,"Tobak, kot; Živalski; Zeliščni; Musk kot; ",primary_odor_descriptor,Kaj je primarni opis vonja molekule? [CC1([C@H]2CC=C([C@@H]1C2)CCO)C]? Izberite samo eno izmed naslednjih možnosti [OPTIONS]. Ne pišite komentarjev.,Kaj je primarni opis vonja molekule? [(1R)-Nopol]? Izberite samo eno izmed naslednjih možnosti [OPTIONS]. Ne pišite komentarjev.,Zeliščni,Descriptor 2=Pine;Descriptor 3=Camphoraceous
34,"4,6-Dimethylcyclohex-3-ene-1-carbaldehyde",CC1CC(=CCC1C=O)C,,,Cvetlični; Jantar; Zeleno; Dimljen; ,primary_odor_descriptor,Kaj je primarni opis vonja molekule? [CC1CC(=CCC1C=O)C]? Izberite samo eno izmed naslednjih možnosti [OPTIONS]. Ne pišite komentarjev.,"Kaj je primarni opis vonja molekule? [4,6-Dimethylcyclohex-3-ene-1-carbaldehyde]? Izberite samo eno izmed naslednjih možnosti [OPTIONS]. Ne pišite komentarjev.",Zeleno,Descriptor 2=Grassy;Descriptor 3=Citrus
35,"1-(3,5,6-Trimethyl-3-cyclohexen-1-yl)ethan-1-one",CC1C=C(CC(C1C)C(=O)C)C,,,Zeleno; Agrum; Dimljen; Zeliščni; ,primary_odor_descriptor,Kaj je primarni opis vonja molekule? [CC1C=C(CC(C1C)C(=O)C)C]? Izberite samo eno izmed naslednjih možnosti [OPTIONS]. Ne pišite komentarjev.,"Kaj je primarni opis vonja molekule? [1-(3,5,6-Trimethyl-3-cyclohexen-1-yl)ethan-1-one]? Izberite samo eno izmed naslednjih možnosti [OPTIONS]. Ne pišite komentarjev.",Zeleno,Descriptor 2=Floral;Descriptor 3=Earthy
36,"4-(2-Butenylidene)-3,5,5-trimethylcyclohex-2-en-1-one",C/C=C/C=C/1\C(=CC(=O)CC1(C)C)C,,,"Musk kot; Med; Tobak, kot; Sadni; ",primary_odor_descriptor,Kaj je primarni opis vonja molekule? [C/C=C/C=C/1\C(=CC(=O)CC1(C)C)C]? Izberite samo eno izmed naslednjih možnosti [OPTIONS]. Ne pišite komentarjev.,"Kaj je primarni opis vonja molekule? [4-(2-Butenylidene)-3,5,5-trimethylcyclohex-2-en-1-one]? Izberite samo eno izmed naslednjih možnosti [OPTIONS]. Ne pišite komentarjev.","Tobak, kot",Descriptor 2=Warm;Descriptor 3=Plum
37,"2,6,6-Trimethyl-1-cyclohexen-1-acetaldehyde",CC1=C(C(CCC1)(C)C)CC=O,,,Jantar; Cvetlični; Med; Zeliščni; ,primary_odor_descriptor,Kaj je primarni opis vonja molekule? [CC1=C(C(CCC1)(C)C)CC=O]? Izberite samo eno izmed naslednjih možnosti [OPTIONS]. Ne pišite komentarjev.,"Kaj je primarni opis vonja molekule? [2,6,6-Trimethyl-1-cyclohexen-1-acetaldehyde]? Izberite samo eno izmed naslednjih možnosti [OPTIONS]. Ne pišite komentarjev.",Zeliščni,Descriptor 2=Camphoraceous;Descriptor 3=Woody
38,"Acetonitrile, 2-(2,4,4-trimethylcyclopentylidene)-",CC1CC(CC1=CC#N)(C)C,,,"Pikantno; Aromatičen; Tobak, kot; Živalski; ",primary_odor_descriptor,Kaj je primarni opis vonja molekule? [CC1CC(CC1=CC#N)(C)C]? Izberite samo eno izmed naslednjih možnosti [OPTIONS]. Ne pišite komentarjev.,"Kaj je primarni opis vonja molekule? [Acetonitrile, 2-(2,4,4-trimethylcyclopentylidene)-]? Izberite samo eno izmed naslednjih možnosti [OPTIONS]. Ne pišite komentarjev.",Pikantno,Descriptor 2=Saffron;Descriptor 3=Leathery
39,1-(1-Naphthyl)ethanone,CC(=O)C1=CC=CC2=CC=CC=C21,,,"Agrum; Cvetlični; Jantar; Hrana, kot je; ",primary_odor_descriptor,Kaj je primarni opis vonja molekule? [CC(=O)C1=CC=CC2=CC=CC=C21]? Izberite samo eno izmed naslednjih možnosti [OPTIONS]. Ne pišite komentarjev.,Kaj je primarni opis vonja molekule? [1-(1-Naphthyl)ethanone]? Izberite samo eno izmed naslednjih možnosti [OPTIONS]. Ne pišite komentarjev.,Cvetlični,Descriptor 2=Neroli;Descriptor 3=Sweet
40,Tetrahydrolinalool,CCC(C)(CCCC(C)C)O,,,Kafr; Aromatičen; Zeliščni; Morski; ,primary_odor_descriptor,Kaj je primarni opis vonja molekule? [CCC(C)(CCCC(C)C)O]? Izberite samo eno izmed naslednjih možnosti [OPTIONS]. Ne pišite komentarjev.,Kaj je primarni opis vonja molekule? [Tetrahydrolinalool]? Izberite samo eno izmed naslednjih možnosti [OPTIONS]. Ne pišite komentarjev.,Zeliščni,Descriptor 2=Floral;Descriptor 3=Lavender
41,Methyl nicotinate,COC(=O)C1=CN=CC=C1,,,Zeleno; Morski; Pikantno; Aldehidni; ,primary_odor_descriptor,Kaj je primarni opis vonja molekule? [COC(=O)C1=CN=CC=C1]? Izberite samo eno izmed naslednjih možnosti [OPTIONS]. Ne pišite komentarjev.,Kaj je primarni opis vonja molekule? [Methyl nicotinate]? Izberite samo eno izmed naslednjih možnosti [OPTIONS]. Ne pišite komentarjev.,Pikantno,Descriptor 2=Herbal;Descriptor 3=Tobacco
42,"2,6,10-Trimethylundeca-5,9-dienal",CC(CCC=C(C)CCC=C(C)C)C=O,,,Lesnat; Živalski; Aldehidni; Lakomni; ,primary_odor_descriptor,Kaj je primarni opis vonja molekule? [CC(CCC=C(C)CCC=C(C)C)C=O]? Izberite samo eno izmed naslednjih možnosti [OPTIONS]. Ne pišite komentarjev.,"Kaj je primarni opis vonja molekule? [2,6,10-Trimethylundeca-5,9-dienal]? Izberite samo eno izmed naslednjih možnosti [OPTIONS]. Ne pišite komentarjev.",Aldehidni,Descriptor 2=Floral;Descriptor 3=Marine
43,Cinnamaldehyde,C1=CC=C(C=C1)/C=C/C=O,,,Minty; Med; Balsamični; Pikantno; ,primary_odor_descriptor,Kaj je primarni opis vonja molekule? [C1=CC=C(C=C1)/C=C/C=O]? Izberite samo eno izmed naslednjih možnosti [OPTIONS]. Ne pišite komentarjev.,Kaj je primarni opis vonja molekule? [Cinnamaldehyde]? Izberite samo eno izmed naslednjih možnosti [OPTIONS]. Ne pišite komentarjev.,Pikantno,Descriptor 2=Cinnamon;Descriptor 3=Warm
44,1-Methoxyhexane,CCCCCCOC,,,Cvetlični; Musk kot; Med; Anisic; ,primary_odor_descriptor,Kaj je primarni opis vonja molekule? [CCCCCCOC]? Izberite samo eno izmed naslednjih možnosti [OPTIONS]. Ne pišite komentarjev.,Kaj je primarni opis vonja molekule? [1-Methoxyhexane]? Izberite samo eno izmed naslednjih možnosti [OPTIONS]. Ne pišite komentarjev.,Cvetlični,Descriptor 2=Sweet;Descriptor 3=Lavender
45,2-Methoxy-3-methylpyrazine,CC1=NC=CN=C1OC,,,"Pikantno; Hrana, kot je; Zeleno; Minty; ",primary_odor_descriptor,Kaj je primarni opis vonja molekule? [CC1=NC=CN=C1OC]? Izberite samo eno izmed naslednjih možnosti [OPTIONS]. Ne pišite komentarjev.,Kaj je primarni opis vonja molekule? [2-Methoxy-3-methylpyrazine]? Izberite samo eno izmed naslednjih možnosti [OPTIONS]. Ne pišite komentarjev.,Zeleno,Descriptor 2=Almond;Descriptor 3=Peanut
46,2-Methyl-2-hepten-6-ol,CC(CCC=C(C)C)O,,,Morski; Jantar; Ozon; Zeleno; ,primary_odor_descriptor,Kaj je primarni opis vonja molekule? [CC(CCC=C(C)C)O]? Izberite samo eno izmed naslednjih možnosti [OPTIONS]. Ne pišite komentarjev.,Kaj je primarni opis vonja molekule? [2-Methyl-2-hepten-6-ol]? Izberite samo eno izmed naslednjih možnosti [OPTIONS]. Ne pišite komentarjev.,Zeleno,Descriptor 2=Floral;Descriptor 3=Citrus
47,Nopyl acetate,CC(=O)OCCC1=CC[C@H]2C[C@@H]1C2(C)C,,,"Lesnat; Anisic; Tobak, kot; Balsamični; ",primary_odor_descriptor,Kaj je primarni opis vonja molekule? [CC(=O)OCCC1=CC[C@H]2C[C@@H]1C2(C)C]? Izberite samo eno izmed naslednjih možnosti [OPTIONS]. Ne pišite komentarjev.,Kaj je primarni opis vonja molekule? [Nopyl acetate]? Izberite samo eno izmed naslednjih možnosti [OPTIONS]. Ne pišite komentarjev.,Lesnat,Descriptor 2=Floral;Descriptor 3=Fruity
48,7-Methyl-3-methyleneoct-6-enal,CC(=CCCC(=C)CC=O)C,,,Cvetlični; Balsamični; Agrum; Lakomni; ,primary_odor_descriptor,Kaj je primarni opis vonja molekule? [CC(=CCCC(=C)CC=O)C]? Izberite samo eno izmed naslednjih možnosti [OPTIONS]. Ne pišite komentarjev.,Kaj je primarni opis vonja molekule? [7-Methyl-3-methyleneoct-6-enal]? Izberite samo eno izmed naslednjih možnosti [OPTIONS]. Ne pišite komentarjev.,Agrum,Descriptor 2=Lemon;Descriptor 3=Verbena
49,Ethyl trans-2-hexenoate,CCC/C=C/C(=O)OCC,,,"Hrana, kot je; Zemeljski; Sadni; Aromatičen; ",primary_odor_descriptor,Kaj je primarni opis vonja molekule? [CCC/C=C/C(=O)OCC]? Izberite samo eno izmed naslednjih možnosti [OPTIONS]. Ne pišite komentarjev.,Kaj je primarni opis vonja molekule? [Ethyl trans-2-hexenoate]? Izberite samo eno izmed naslednjih možnosti [OPTIONS]. Ne pišite komentarjev.,Sadni,Descriptor 2=Juicy;Descriptor 3=Green
50,"1-(3,3-Dimethylcyclohexyl)ethan-1-one",CC(=O)C1CCCC(C1)(C)C,,,Sadni; Prašnati; Zeliščni; Anisic; ,primary_odor_descriptor,Kaj je primarni opis vonja molekule? [CC(=O)C1CCCC(C1)(C)C]? Izberite samo eno izmed naslednjih možnosti [OPTIONS]. Ne pišite komentarjev.,"Kaj je primarni opis vonja molekule? [1-(3,3-Dimethylcyclohexyl)ethan-1-one]? Izberite samo eno izmed naslednjih možnosti [OPTIONS]. Ne pišite komentarjev.",Zeliščni,Descriptor 2=Woody;Descriptor 3=Camphoraceous
