question_ID,compound.name_1,SMILES_1,compound.name_2,SMILES_2,OPTIONS,question_category,prompt.1,prompt.2,answer,other_info
19,sec-Butylquinoline,CCC(C)C1=CC2=C(C=C1)N=CC=C2,,,Kafr; Zeliščni; Lesnat; Živalski; ,primary_odor_descriptor,Kaj je primarni opis vonja molekule? [CCC(C)C1=CC2=C(C=C1)N=CC=C2]? Izberite samo eno izmed naslednjih možnosti [OPTIONS]. Ne pišite komentarjev.,Kaj je primarni opis vonja molekule? [sec-Butylquinoline]? Izberite samo eno izmed naslednjih možnosti [OPTIONS]. Ne pišite komentarjev.,Živalski,Descriptor 2=Leathery;Descriptor 3=Green
20,trans-Isoeugenol,C/C=C/C1=CC(=C(C=C1)O)OC,,,Lakomni; Zeliščni; Pikantno; Žveplen; ,primary_odor_descriptor,Kaj je primarni opis vonja molekule? [C/C=C/C1=CC(=C(C=C1)O)OC]? Izberite samo eno izmed naslednjih možnosti [OPTIONS]. Ne pišite komentarjev.,Kaj je primarni opis vonja molekule? [trans-Isoeugenol]? Izberite samo eno izmed naslednjih možnosti [OPTIONS]. Ne pišite komentarjev.,Pikantno,Descriptor 2=Clove;Descriptor 3=Floral
21,"alpha,alpha-Dimethyl-p-ethylphenylpropanal",CCC1=CC=C(C=C1)CC(C)(C)C=O,,,Anisic; Ozon; Aromatičen; Prašnati; ,primary_odor_descriptor,Kaj je primarni opis vonja molekule? [CCC1=CC=C(C=C1)CC(C)(C)C=O]? Izberite samo eno izmed naslednjih možnosti [OPTIONS]. Ne pišite komentarjev.,"Kaj je primarni opis vonja molekule? [alpha,alpha-Dimethyl-p-ethylphenylpropanal]? Izberite samo eno izmed naslednjih možnosti [OPTIONS]. Ne pišite komentarjev.",Ozon,Descriptor 2=Floral;Descriptor 3=Aldehydic
22,p-Tolyl 3-methylbutyrate,CC1=CC=C(C=C1)OC(=O)CC(C)C,,,"Tobak, kot; Musk kot; Jantar; Žveplen; ",primary_odor_descriptor,Kaj je primarni opis vonja molekule? [CC1=CC=C(C=C1)OC(=O)CC(C)C]? Izberite samo eno izmed naslednjih možnosti [OPTIONS]. Ne pišite komentarjev.,Kaj je primarni opis vonja molekule? [p-Tolyl 3-methylbutyrate]? Izberite samo eno izmed naslednjih možnosti [OPTIONS]. Ne pišite komentarjev.,"Tobak, kot",Descriptor 2=Spicy;Descriptor 3=Herbal
23,"Oxacyclohexadecane-2,13-dione",C1CCCCCC(=O)OCCCC(=O)CCCC1,,,Musk kot; Dimljen; Sadni; Cvetlični; ,primary_odor_descriptor,Kaj je primarni opis vonja molekule? [C1CCCCCC(=O)OCCCC(=O)CCCC1]? Izberite samo eno izmed naslednjih možnosti [OPTIONS]. Ne pišite komentarjev.,"Kaj je primarni opis vonja molekule? [Oxacyclohexadecane-2,13-dione]? Izberite samo eno izmed naslednjih možnosti [OPTIONS]. Ne pišite komentarjev.",Musk kot,Descriptor 2=Sweet;Descriptor 3=Powdery
24,Anise seed oil,CCCCCCC(CC=CCCCCCCCC(=O)OCCN(CCOC(=O)CCCCCCCC=CCC(CCCCCC)O)CCOC(=O)CCCCCCCC=CCC(CCCCCC)O)O,,,"Pikantno; Cvetlični; Anisic; Tobak, kot; ",primary_odor_descriptor,Kaj je primarni opis vonja molekule? [CCCCCCC(CC=CCCCCCCCC(=O)OCCN(CCOC(=O)CCCCCCCC=CCC(CCCCCC)O)CCOC(=O)CCCCCCCC=CCC(CCCCCC)O)O]? Izberite samo eno izmed naslednjih možnosti [OPTIONS]. Ne pišite komentarjev.,Kaj je primarni opis vonja molekule? [Anise seed oil]? Izberite samo eno izmed naslednjih možnosti [OPTIONS]. Ne pišite komentarjev.,Anisic,Descriptor 2=Herbal;Descriptor 3=Liquorice
25,"2,6-Dimethyl-10-methylene-2,6,11-dodecatrienal",C/C(=C\CCC(=C)C=C)/CC/C=C(\C)/C=O,,,Musk kot; Aromatičen; Prašnati; Agrum; ,primary_odor_descriptor,Kaj je primarni opis vonja molekule? [C/C(=C\CCC(=C)C=C)/CC/C=C(\C)/C=O]? Izberite samo eno izmed naslednjih možnosti [OPTIONS]. Ne pišite komentarjev.,"Kaj je primarni opis vonja molekule? [2,6-Dimethyl-10-methylene-2,6,11-dodecatrienal]? Izberite samo eno izmed naslednjih možnosti [OPTIONS]. Ne pišite komentarjev.",Agrum,Descriptor 2=Mandarin;Descriptor 3=Aldehydic
26,"1-Phenyl-1,2-propanedione",CC(=O)C(=O)C1=CC=CC=C1,,,Kislo; Živalski; Aromatičen; Med; ,primary_odor_descriptor,Kaj je primarni opis vonja molekule? [CC(=O)C(=O)C1=CC=CC=C1]? Izberite samo eno izmed naslednjih možnosti [OPTIONS]. Ne pišite komentarjev.,"Kaj je primarni opis vonja molekule? [1-Phenyl-1,2-propanedione]? Izberite samo eno izmed naslednjih možnosti [OPTIONS]. Ne pišite komentarjev.",Aromatičen,Descriptor 2=Phenolic;Descriptor 3=Dry
27,Methyl phenylacetate,COC(=O)CC1=CC=CC=C1,,,"Hrana, kot je; Agrum; Med; Lesnat; ",primary_odor_descriptor,Kaj je primarni opis vonja molekule? [COC(=O)CC1=CC=CC=C1]? Izberite samo eno izmed naslednjih možnosti [OPTIONS]. Ne pišite komentarjev.,Kaj je primarni opis vonja molekule? [Methyl phenylacetate]? Izberite samo eno izmed naslednjih možnosti [OPTIONS]. Ne pišite komentarjev.,Med,Descriptor 2=Sweet;Descriptor 3=Floral
28,"Octahydro-7,7,8,8-tetramethyl-2,3b-methano-3bH-
cyclopenta[1,3]cyclopropa[1,2]benzene-4-methanol",CC1(CCC(C23C14C2CC(C4)C3(C)C)CO)C,,,Anisic; Jantar; Morski; Žveplen; ,primary_odor_descriptor,Kaj je primarni opis vonja molekule? [CC1(CCC(C23C14C2CC(C4)C3(C)C)CO)C]? Izberite samo eno izmed naslednjih možnosti [OPTIONS]. Ne pišite komentarjev.,"Kaj je primarni opis vonja molekule? [Octahydro-7,7,8,8-tetramethyl-2,3b-methano-3bH-
cyclopenta[1,3]cyclopropa[1,2]benzene-4-methanol]? Izberite samo eno izmed naslednjih možnosti [OPTIONS]. Ne pišite komentarjev.",Jantar,Descriptor 2=Sage;Descriptor 3=Warm
29,Vanilla absolute,CC1=CC=C(C=C1)CC(=O)C2C3=CC=CC(=C3C(CN2C(=O)C=CC4=C(C=CC(=C4F)Cl)N5C=NN=N5)(C)C)C6=CC=C(C=C6)C(=O)NC.CC1=CC=C(C=C1)CC(=O)C2C3=CC=CC(=C3C(CN2C(=O)C=CC4=C(C=CC(=C4F)Cl)N5C=NN=N5)(C)C)C6=CC=C(C=C6)[N+](=O)[O-].CC1(CN(C(C2=CC=CC(=C21)C3=CC=C(C=C3)C(=O)N)C(=O)CC4=CC=C(C=C4)C(=O)O)C(=O)C=CC5=C(C=CC(=C5F)Cl)N6C=NN=N6)C,,,Lakomni; Ozon; Morski; Jantar; ,primary_odor_descriptor,Kaj je primarni opis vonja molekule? [CC1=CC=C(C=C1)CC(=O)C2C3=CC=CC(=C3C(CN2C(=O)C=CC4=C(C=CC(=C4F)Cl)N5C=NN=N5)(C)C)C6=CC=C(C=C6)C(=O)NC.CC1=CC=C(C=C1)CC(=O)C2C3=CC=CC(=C3C(CN2C(=O)C=CC4=C(C=CC(=C4F)Cl)N5C=NN=N5)(C)C)C6=CC=C(C=C6)[N+](=O)[O-].CC1(CN(C(C2=CC=CC(=C21)C3=CC=C(C=C3)C(=O)N)C(=O)CC4=CC=C(C=C4)C(=O)O)C(=O)C=CC5=C(C=CC(=C5F)Cl)N6C=NN=N6)C]? Izberite samo eno izmed naslednjih možnosti [OPTIONS]. Ne pišite komentarjev.,Kaj je primarni opis vonja molekule? [Vanilla absolute]? Izberite samo eno izmed naslednjih možnosti [OPTIONS]. Ne pišite komentarjev.,Jantar,Descriptor 2=Creamy;Descriptor 3=Vanilla
30,2-Acetyl-3-methylpyrazine,CC1=NC=CN=C1C(=O)C,,,"Hrana, kot je; Žveplen; Zeleno; Musk kot; ",primary_odor_descriptor,Kaj je primarni opis vonja molekule? [CC1=NC=CN=C1C(=O)C]? Izberite samo eno izmed naslednjih možnosti [OPTIONS]. Ne pišite komentarjev.,Kaj je primarni opis vonja molekule? [2-Acetyl-3-methylpyrazine]? Izberite samo eno izmed naslednjih možnosti [OPTIONS]. Ne pišite komentarjev.,"Hrana, kot je",Descriptor 2=Nutty;Descriptor 3=Roasted
31,Anisyl alcohol,COC1=CC=C(C=C1)CO,,,Pikantno; Cvetlični; Anisic; Lakomni; ,primary_odor_descriptor,Kaj je primarni opis vonja molekule? [COC1=CC=C(C=C1)CO]? Izberite samo eno izmed naslednjih možnosti [OPTIONS]. Ne pišite komentarjev.,Kaj je primarni opis vonja molekule? [Anisyl alcohol]? Izberite samo eno izmed naslednjih možnosti [OPTIONS]. Ne pišite komentarjev.,Anisic,Descriptor 2=Sweet;Descriptor 3=Licorice
32,"1,3-Dioxane, 2-(2,4-dimethyl-3-cyclohexene-1-yl)-5-methyl-5-(1-methylpropyl)-",CCC(C)C1(COC(OC1)C2CCC(=CC2C)C)C,,,Jantar; Kislo; Žveplen; Prašnati; ,primary_odor_descriptor,Kaj je primarni opis vonja molekule? [CCC(C)C1(COC(OC1)C2CCC(=CC2C)C)C]? Izberite samo eno izmed naslednjih možnosti [OPTIONS]. Ne pišite komentarjev.,"Kaj je primarni opis vonja molekule? [1,3-Dioxane, 2-(2,4-dimethyl-3-cyclohexene-1-yl)-5-methyl-5-(1-methylpropyl)-]? Izberite samo eno izmed naslednjih možnosti [OPTIONS]. Ne pišite komentarjev.",Jantar,Descriptor 2=Dry;Descriptor 3=Woody
33,1-Methyl-4-(4-methyl-3-pentenyl)cyclohex-3-ene-1-carbaldehyde,CC(=CCCC1=CCC(CC1)(C)C=O)C,,,"Jantar; Hrana, kot je; Tobak, kot; Aldehidni; ",primary_odor_descriptor,Kaj je primarni opis vonja molekule? [CC(=CCCC1=CCC(CC1)(C)C=O)C]? Izberite samo eno izmed naslednjih možnosti [OPTIONS]. Ne pišite komentarjev.,Kaj je primarni opis vonja molekule? [1-Methyl-4-(4-methyl-3-pentenyl)cyclohex-3-ene-1-carbaldehyde]? Izberite samo eno izmed naslednjih možnosti [OPTIONS]. Ne pišite komentarjev.,Aldehidni,Descriptor 2=Green;Descriptor 3=Floral
34,"5H-5-Methyl-6,7-dihydrocyclopenta(b)pyrazine",CC1CCC2=NC=CN=C12,,,Anisic; Žveplen; Balsamični; Zemeljski; ,primary_odor_descriptor,Kaj je primarni opis vonja molekule? [CC1CCC2=NC=CN=C12]? Izberite samo eno izmed naslednjih možnosti [OPTIONS]. Ne pišite komentarjev.,"Kaj je primarni opis vonja molekule? [5H-5-Methyl-6,7-dihydrocyclopenta(b)pyrazine]? Izberite samo eno izmed naslednjih možnosti [OPTIONS]. Ne pišite komentarjev.",Zemeljski,Descriptor 2=Sweet;Descriptor 3=Nutty
35,"4-(4,8-Dimethylnona-3,7-dienyl)pyridine",CC(=CCCC(=CCCC1=CC=NC=C1)C)C,,,Kislo; Prašnati; Lesnat; Morski; ,primary_odor_descriptor,Kaj je primarni opis vonja molekule? [CC(=CCCC(=CCCC1=CC=NC=C1)C)C]? Izberite samo eno izmed naslednjih možnosti [OPTIONS]. Ne pišite komentarjev.,"Kaj je primarni opis vonja molekule? [4-(4,8-Dimethylnona-3,7-dienyl)pyridine]? Izberite samo eno izmed naslednjih možnosti [OPTIONS]. Ne pišite komentarjev.",Morski,Descriptor 2=Fresh;Descriptor 3=Clean
36,3-(4-Methyl-3-pentenyl)-3-cyclohexene-1-carbonitrile,CC(=CCCC1=CCCC(C1)C#N)C,,,Zemeljski; Morski; Balsamični; Lakomni; ,primary_odor_descriptor,Kaj je primarni opis vonja molekule? [CC(=CCCC1=CCCC(C1)C#N)C]? Izberite samo eno izmed naslednjih možnosti [OPTIONS]. Ne pišite komentarjev.,Kaj je primarni opis vonja molekule? [3-(4-Methyl-3-pentenyl)-3-cyclohexene-1-carbonitrile]? Izberite samo eno izmed naslednjih možnosti [OPTIONS]. Ne pišite komentarjev.,Morski,Descriptor 2=Cooling;Descriptor 3=Fresh
37,1-(2-Benzofuranyl)ethanone,CC(=O)C1=CC2=CC=CC=C2O1,,,Zeleno; Jantar; Anisic; Prašnati; ,primary_odor_descriptor,Kaj je primarni opis vonja molekule? [CC(=O)C1=CC2=CC=CC=C2O1]? Izberite samo eno izmed naslednjih možnosti [OPTIONS]. Ne pišite komentarjev.,Kaj je primarni opis vonja molekule? [1-(2-Benzofuranyl)ethanone]? Izberite samo eno izmed naslednjih možnosti [OPTIONS]. Ne pišite komentarjev.,Prašnati,Descriptor 2=Floral;Descriptor 3=Hay
38,Dihydrocoumarin,C1CC(=O)OC2=CC=CC=C21,,,"Prašnati; Tobak, kot; Živalski; Med; ",primary_odor_descriptor,Kaj je primarni opis vonja molekule? [C1CC(=O)OC2=CC=CC=C21]? Izberite samo eno izmed naslednjih možnosti [OPTIONS]. Ne pišite komentarjev.,Kaj je primarni opis vonja molekule? [Dihydrocoumarin]? Izberite samo eno izmed naslednjih možnosti [OPTIONS]. Ne pišite komentarjev.,"Tobak, kot",Descriptor 2=Coumarin;Descriptor 3=Coconut
39,"4,7-Methano-1H-inden-5-ol, 3a,4,5,6,7,7a-hexahydrodimethyl-",CC1C2C3CC(C2C=C1C)C(C3)O,,,"Morski; Tobak, kot; Musk kot; Aromatičen; ",primary_odor_descriptor,Kaj je primarni opis vonja molekule? [CC1C2C3CC(C2C=C1C)C(C3)O]? Izberite samo eno izmed naslednjih možnosti [OPTIONS]. Ne pišite komentarjev.,"Kaj je primarni opis vonja molekule? [4,7-Methano-1H-inden-5-ol, 3a,4,5,6,7,7a-hexahydrodimethyl-]? Izberite samo eno izmed naslednjih možnosti [OPTIONS]. Ne pišite komentarjev.",Aromatičen,Descriptor 2=Fresh;Descriptor 3=Camphoraceous
40,1-Methyl-3-(4-methyl-3-pentenyl)cyclohex-3-ene-1-carbaldehyde,CC(=CCCC1=CCCC(C1)(C)C=O)C,,,Med; Agrum; Živalski; Ozon; ,primary_odor_descriptor,Kaj je primarni opis vonja molekule? [CC(=CCCC1=CCCC(C1)(C)C=O)C]? Izberite samo eno izmed naslednjih možnosti [OPTIONS]. Ne pišite komentarjev.,Kaj je primarni opis vonja molekule? [1-Methyl-3-(4-methyl-3-pentenyl)cyclohex-3-ene-1-carbaldehyde]? Izberite samo eno izmed naslednjih možnosti [OPTIONS]. Ne pišite komentarjev.,Ozon,Descriptor 2=Fresh;Descriptor 3=Aldehydic
41,1-Cyclohexylethanol,CC(C1CCCCC1)O,,,Živalski; Zeliščni; Prašnati; Agrum; ,primary_odor_descriptor,Kaj je primarni opis vonja molekule? [CC(C1CCCCC1)O]? Izberite samo eno izmed naslednjih možnosti [OPTIONS]. Ne pišite komentarjev.,Kaj je primarni opis vonja molekule? [1-Cyclohexylethanol]? Izberite samo eno izmed naslednjih možnosti [OPTIONS]. Ne pišite komentarjev.,Zeliščni,Descriptor 2=Minty;Descriptor 3=Fruity
42,"1,2,3,4,5,6,7,8-Octahydro-5,5-dimethylnaphthalene-2-carbaldehyde",CC1(CCCC2=C1CCC(C2)C=O)C,,,Cvetlični; Pikantno; Prašnati; Aromatičen; ,primary_odor_descriptor,Kaj je primarni opis vonja molekule? [CC1(CCCC2=C1CCC(C2)C=O)C]? Izberite samo eno izmed naslednjih možnosti [OPTIONS]. Ne pišite komentarjev.,"Kaj je primarni opis vonja molekule? [1,2,3,4,5,6,7,8-Octahydro-5,5-dimethylnaphthalene-2-carbaldehyde]? Izberite samo eno izmed naslednjih možnosti [OPTIONS]. Ne pišite komentarjev.",Cvetlični,Descriptor 2=Muguet;Descriptor 3=Fresh
43,"4,5,6,7-Tetrahydro-3,6-dimethylbenzofuran",CC1CCC2=C(C1)OC=C2C,,,Pikantno; Kislo; Dimljen; Sadni; ,primary_odor_descriptor,Kaj je primarni opis vonja molekule? [CC1CCC2=C(C1)OC=C2C]? Izberite samo eno izmed naslednjih možnosti [OPTIONS]. Ne pišite komentarjev.,"Kaj je primarni opis vonja molekule? [4,5,6,7-Tetrahydro-3,6-dimethylbenzofuran]? Izberite samo eno izmed naslednjih možnosti [OPTIONS]. Ne pišite komentarjev.",Dimljen,Descriptor 2=Nutty;Descriptor 3=Earthy
44,2-Methylvaleric acid,CCCC(C)C(=O)O,,,Žveplen; Živalski; Kislo; Lakomni; ,primary_odor_descriptor,Kaj je primarni opis vonja molekule? [CCCC(C)C(=O)O]? Izberite samo eno izmed naslednjih možnosti [OPTIONS]. Ne pišite komentarjev.,Kaj je primarni opis vonja molekule? [2-Methylvaleric acid]? Izberite samo eno izmed naslednjih možnosti [OPTIONS]. Ne pišite komentarjev.,Kislo,Descriptor 2=Sour;Descriptor 3=Cheesy
45,"Butanoic acid, 2-methyl-, 5-hexen-1-yl ester",CCC(C)C(=O)OCCCCC=C,,,Zeleno; Žveplen; Zemeljski; Zeliščni; ,primary_odor_descriptor,Kaj je primarni opis vonja molekule? [CCC(C)C(=O)OCCCCC=C]? Izberite samo eno izmed naslednjih možnosti [OPTIONS]. Ne pišite komentarjev.,"Kaj je primarni opis vonja molekule? [Butanoic acid, 2-methyl-, 5-hexen-1-yl ester]? Izberite samo eno izmed naslednjih možnosti [OPTIONS]. Ne pišite komentarjev.",Zeleno,Descriptor 2=Fruity;Descriptor 3=Pineapple
