question_ID,compound.name_1,SMILES_1,compound.name_2,SMILES_2,OPTIONS,question_category,prompt.1,prompt.2,answer,other_info
11,"Methyl 2,4-dihydroxy-m-toluate",CC1=C(C=CC(=C1O)C(=O)OC)O,,,Τρόφιμα όπως; Βαλσάμικο; Μέντα; Ναυτικός; ,primary_odor_descriptor,Ποιος είναι ο κύριος περιγραφέας της οσμής του μορίου; [CC1=C(C=CC(=C1O)C(=O)OC)O]? Επιλέξτε μόνο ένα από τα [Τρόφιμα όπως; Βαλσάμικο; Μέντα; Ναυτικός; ]. Μην γράφετε σχόλια.,"Ποιος είναι ο κύριος περιγραφέας της οσμής του μορίου; [Methyl 2,4-dihydroxy-m-toluate]? Επιλέξτε μόνο ένα από τα [Τρόφιμα όπως; Βαλσάμικο; Μέντα; Ναυτικός; ]. Μην γράφετε σχόλια.",Ναυτικός,Descriptor 2=Mossy;Descriptor 3=Aldehydic
12,3-Octen-2-one,CCCC/C=C/C(=O)C,,,Κεχριμπάρι; Γκουρμέ; Γήινος; Ναυτικός; ,primary_odor_descriptor,Ποιος είναι ο κύριος περιγραφέας της οσμής του μορίου; [CCCC/C=C/C(=O)C]? Επιλέξτε μόνο ένα από τα [Κεχριμπάρι; Γκουρμέ; Γήινος; Ναυτικός; ]. Μην γράφετε σχόλια.,Ποιος είναι ο κύριος περιγραφέας της οσμής του μορίου; [3-Octen-2-one]? Επιλέξτε μόνο ένα από τα [Κεχριμπάρι; Γκουρμέ; Γήινος; Ναυτικός; ]. Μην γράφετε σχόλια.,Γήινος,Descriptor 2=Mushroom;Descriptor 3=Sweet
13,Isoeugenol benzoate,CC=CC1=CC(=C(C=C1)OC(=O)C2=CC=CC=C2)OC,,,Ανισικό; Βαλσάμικο; Εσπεριδοειδή; Θειώδης; ,primary_odor_descriptor,Ποιος είναι ο κύριος περιγραφέας της οσμής του μορίου; [CC=CC1=CC(=C(C=C1)OC(=O)C2=CC=CC=C2)OC]? Επιλέξτε μόνο ένα από τα [Ανισικό; Βαλσάμικο; Εσπεριδοειδή; Θειώδης; ]. Μην γράφετε σχόλια.,Ποιος είναι ο κύριος περιγραφέας της οσμής του μορίου; [Isoeugenol benzoate]? Επιλέξτε μόνο ένα από τα [Ανισικό; Βαλσάμικο; Εσπεριδοειδή; Θειώδης; ]. Μην γράφετε σχόλια.,Βαλσάμικο,Descriptor 2=Spicy;Descriptor 3=Floral
14,2-Ethyl-1-hexanol,CCCCC(CC)CO,,,Καπνιστός; Καμφορώδης; Όξινο; Μουσκ όπως; ,primary_odor_descriptor,Ποιος είναι ο κύριος περιγραφέας της οσμής του μορίου; [CCCCC(CC)CO]? Επιλέξτε μόνο ένα από τα [Καπνιστός; Καμφορώδης; Όξινο; Μουσκ όπως; ]. Μην γράφετε σχόλια.,Ποιος είναι ο κύριος περιγραφέας της οσμής του μορίου; [2-Ethyl-1-hexanol]? Επιλέξτε μόνο ένα από τα [Καπνιστός; Καμφορώδης; Όξινο; Μουσκ όπως; ]. Μην γράφετε σχόλια.,Καμφορώδης,Descriptor 2=Aldehydic;Descriptor 3=Sweet
15,Anethole (isomer unspecified),C/C=C/C1=CC=C(C=C1)OC,,,Θειώδης; Ανισικό; Εσπεριδοειδή; Αλδεϋδικό; ,primary_odor_descriptor,Ποιος είναι ο κύριος περιγραφέας της οσμής του μορίου; [C/C=C/C1=CC=C(C=C1)OC]? Επιλέξτε μόνο ένα από τα [Θειώδης; Ανισικό; Εσπεριδοειδή; Αλδεϋδικό; ]. Μην γράφετε σχόλια.,Ποιος είναι ο κύριος περιγραφέας της οσμής του μορίου; [Anethole (isomer unspecified)]? Επιλέξτε μόνο ένα από τα [Θειώδης; Ανισικό; Εσπεριδοειδή; Αλδεϋδικό; ]. Μην γράφετε σχόλια.,Ανισικό,Descriptor 2=Green;Descriptor 3=Herbal
16,3-Methyl-2-butenal,CC(=CC=O)C,,,Καπνιστός; Πούδρα; Μουσκ όπως; Αλδεϋδικό; ,primary_odor_descriptor,Ποιος είναι ο κύριος περιγραφέας της οσμής του μορίου; [CC(=CC=O)C]? Επιλέξτε μόνο ένα από τα [Καπνιστός; Πούδρα; Μουσκ όπως; Αλδεϋδικό; ]. Μην γράφετε σχόλια.,Ποιος είναι ο κύριος περιγραφέας της οσμής του μορίου; [3-Methyl-2-butenal]? Επιλέξτε μόνο ένα από τα [Καπνιστός; Πούδρα; Μουσκ όπως; Αλδεϋδικό; ]. Μην γράφετε σχόλια.,Αλδεϋδικό,Descriptor 2=Fruity;Descriptor 3=Nutty
17,Methoxy dicyclopentadiene carboxaldehyde,COC1CC2CC1C3C2CC(C3)C=O,,,Κεχριμπάρι; Ναυτικός; Όξινο; Γήινος; ,primary_odor_descriptor,Ποιος είναι ο κύριος περιγραφέας της οσμής του μορίου; [COC1CC2CC1C3C2CC(C3)C=O]? Επιλέξτε μόνο ένα από τα [Κεχριμπάρι; Ναυτικός; Όξινο; Γήινος; ]. Μην γράφετε σχόλια.,Ποιος είναι ο κύριος περιγραφέας της οσμής του μορίου; [Methoxy dicyclopentadiene carboxaldehyde]? Επιλέξτε μόνο ένα από τα [Κεχριμπάρι; Ναυτικός; Όξινο; Γήινος; ]. Μην γράφετε σχόλια.,Ναυτικός,Descriptor 2=Aldehydic;Descriptor 3=Floral
18,Decanenitrile,CCCCCCCCCC#N,,,Καπνιστός; Αρωματικό; Εσπεριδοειδή; Ναυτικός; ,primary_odor_descriptor,Ποιος είναι ο κύριος περιγραφέας της οσμής του μορίου; [CCCCCCCCCC#N]? Επιλέξτε μόνο ένα από τα [Καπνιστός; Αρωματικό; Εσπεριδοειδή; Ναυτικός; ]. Μην γράφετε σχόλια.,Ποιος είναι ο κύριος περιγραφέας της οσμής του μορίου; [Decanenitrile]? Επιλέξτε μόνο ένα από τα [Καπνιστός; Αρωματικό; Εσπεριδοειδή; Ναυτικός; ]. Μην γράφετε σχόλια.,Εσπεριδοειδή,Descriptor 2=Tropical-Fruit;Descriptor 3=Green
19,sec-Butylquinoline,CCC(C)C1=CC2=C(C=C1)N=CC=C2,,,Καμφορώδης; Φυτικά; Γούντι; Ζώο όπως; ,primary_odor_descriptor,Ποιος είναι ο κύριος περιγραφέας της οσμής του μορίου; [CCC(C)C1=CC2=C(C=C1)N=CC=C2]? Επιλέξτε μόνο ένα από τα [Καμφορώδης; Φυτικά; Γούντι; Ζώο όπως; ]. Μην γράφετε σχόλια.,Ποιος είναι ο κύριος περιγραφέας της οσμής του μορίου; [sec-Butylquinoline]? Επιλέξτε μόνο ένα από τα [Καμφορώδης; Φυτικά; Γούντι; Ζώο όπως; ]. Μην γράφετε σχόλια.,Ζώο όπως,Descriptor 2=Leathery;Descriptor 3=Green
20,trans-Isoeugenol,C/C=C/C1=CC(=C(C=C1)O)OC,,,Γκουρμέ; Φυτικά; Πικάντικο; Θειώδης; ,primary_odor_descriptor,Ποιος είναι ο κύριος περιγραφέας της οσμής του μορίου; [C/C=C/C1=CC(=C(C=C1)O)OC]? Επιλέξτε μόνο ένα από τα [Γκουρμέ; Φυτικά; Πικάντικο; Θειώδης; ]. Μην γράφετε σχόλια.,Ποιος είναι ο κύριος περιγραφέας της οσμής του μορίου; [trans-Isoeugenol]? Επιλέξτε μόνο ένα από τα [Γκουρμέ; Φυτικά; Πικάντικο; Θειώδης; ]. Μην γράφετε σχόλια.,Πικάντικο,Descriptor 2=Clove;Descriptor 3=Floral
21,"alpha,alpha-Dimethyl-p-ethylphenylpropanal",CCC1=CC=C(C=C1)CC(C)(C)C=O,,,Ανισικό; Όζον; Αρωματικό; Πούδρα; ,primary_odor_descriptor,Ποιος είναι ο κύριος περιγραφέας της οσμής του μορίου; [CCC1=CC=C(C=C1)CC(C)(C)C=O]? Επιλέξτε μόνο ένα από τα [Ανισικό; Όζον; Αρωματικό; Πούδρα; ]. Μην γράφετε σχόλια.,"Ποιος είναι ο κύριος περιγραφέας της οσμής του μορίου; [alpha,alpha-Dimethyl-p-ethylphenylpropanal]? Επιλέξτε μόνο ένα από τα [Ανισικό; Όζον; Αρωματικό; Πούδρα; ]. Μην γράφετε σχόλια.",Όζον,Descriptor 2=Floral;Descriptor 3=Aldehydic
22,p-Tolyl 3-methylbutyrate,CC1=CC=C(C=C1)OC(=O)CC(C)C,,,Καπνός όπως; Μουσκ όπως; Κεχριμπάρι; Θειώδης; ,primary_odor_descriptor,Ποιος είναι ο κύριος περιγραφέας της οσμής του μορίου; [CC1=CC=C(C=C1)OC(=O)CC(C)C]? Επιλέξτε μόνο ένα από τα [Καπνός όπως; Μουσκ όπως; Κεχριμπάρι; Θειώδης; ]. Μην γράφετε σχόλια.,Ποιος είναι ο κύριος περιγραφέας της οσμής του μορίου; [p-Tolyl 3-methylbutyrate]? Επιλέξτε μόνο ένα από τα [Καπνός όπως; Μουσκ όπως; Κεχριμπάρι; Θειώδης; ]. Μην γράφετε σχόλια.,Καπνός όπως,Descriptor 2=Spicy;Descriptor 3=Herbal
23,"Oxacyclohexadecane-2,13-dione",C1CCCCCC(=O)OCCCC(=O)CCCC1,,,Μουσκ όπως; Καπνιστός; Φρουτώδης; Λουλουδάτο; ,primary_odor_descriptor,Ποιος είναι ο κύριος περιγραφέας της οσμής του μορίου; [C1CCCCCC(=O)OCCCC(=O)CCCC1]? Επιλέξτε μόνο ένα από τα [Μουσκ όπως; Καπνιστός; Φρουτώδης; Λουλουδάτο; ]. Μην γράφετε σχόλια.,"Ποιος είναι ο κύριος περιγραφέας της οσμής του μορίου; [Oxacyclohexadecane-2,13-dione]? Επιλέξτε μόνο ένα από τα [Μουσκ όπως; Καπνιστός; Φρουτώδης; Λουλουδάτο; ]. Μην γράφετε σχόλια.",Μουσκ όπως,Descriptor 2=Sweet;Descriptor 3=Powdery
24,Anise seed oil,CCCCCCC(CC=CCCCCCCCC(=O)OCCN(CCOC(=O)CCCCCCCC=CCC(CCCCCC)O)CCOC(=O)CCCCCCCC=CCC(CCCCCC)O)O,,,Πικάντικο; Λουλουδάτο; Ανισικό; Καπνός όπως; ,primary_odor_descriptor,Ποιος είναι ο κύριος περιγραφέας της οσμής του μορίου; [CCCCCCC(CC=CCCCCCCCC(=O)OCCN(CCOC(=O)CCCCCCCC=CCC(CCCCCC)O)CCOC(=O)CCCCCCCC=CCC(CCCCCC)O)O]? Επιλέξτε μόνο ένα από τα [Πικάντικο; Λουλουδάτο; Ανισικό; Καπνός όπως; ]. Μην γράφετε σχόλια.,Ποιος είναι ο κύριος περιγραφέας της οσμής του μορίου; [Anise seed oil]? Επιλέξτε μόνο ένα από τα [Πικάντικο; Λουλουδάτο; Ανισικό; Καπνός όπως; ]. Μην γράφετε σχόλια.,Ανισικό,Descriptor 2=Herbal;Descriptor 3=Liquorice
25,"2,6-Dimethyl-10-methylene-2,6,11-dodecatrienal",C/C(=C\CCC(=C)C=C)/CC/C=C(\C)/C=O,,,Μουσκ όπως; Αρωματικό; Πούδρα; Εσπεριδοειδή; ,primary_odor_descriptor,Ποιος είναι ο κύριος περιγραφέας της οσμής του μορίου; [C/C(=C\CCC(=C)C=C)/CC/C=C(\C)/C=O]? Επιλέξτε μόνο ένα από τα [Μουσκ όπως; Αρωματικό; Πούδρα; Εσπεριδοειδή; ]. Μην γράφετε σχόλια.,"Ποιος είναι ο κύριος περιγραφέας της οσμής του μορίου; [2,6-Dimethyl-10-methylene-2,6,11-dodecatrienal]? Επιλέξτε μόνο ένα από τα [Μουσκ όπως; Αρωματικό; Πούδρα; Εσπεριδοειδή; ]. Μην γράφετε σχόλια.",Εσπεριδοειδή,Descriptor 2=Mandarin;Descriptor 3=Aldehydic
26,"1-Phenyl-1,2-propanedione",CC(=O)C(=O)C1=CC=CC=C1,,,Όξινο; Ζώο όπως; Αρωματικό; Μέλι; ,primary_odor_descriptor,Ποιος είναι ο κύριος περιγραφέας της οσμής του μορίου; [CC(=O)C(=O)C1=CC=CC=C1]? Επιλέξτε μόνο ένα από τα [Όξινο; Ζώο όπως; Αρωματικό; Μέλι; ]. Μην γράφετε σχόλια.,"Ποιος είναι ο κύριος περιγραφέας της οσμής του μορίου; [1-Phenyl-1,2-propanedione]? Επιλέξτε μόνο ένα από τα [Όξινο; Ζώο όπως; Αρωματικό; Μέλι; ]. Μην γράφετε σχόλια.",Αρωματικό,Descriptor 2=Phenolic;Descriptor 3=Dry
27,Methyl phenylacetate,COC(=O)CC1=CC=CC=C1,,,Τρόφιμα όπως; Εσπεριδοειδή; Μέλι; Γούντι; ,primary_odor_descriptor,Ποιος είναι ο κύριος περιγραφέας της οσμής του μορίου; [COC(=O)CC1=CC=CC=C1]? Επιλέξτε μόνο ένα από τα [Τρόφιμα όπως; Εσπεριδοειδή; Μέλι; Γούντι; ]. Μην γράφετε σχόλια.,Ποιος είναι ο κύριος περιγραφέας της οσμής του μορίου; [Methyl phenylacetate]? Επιλέξτε μόνο ένα από τα [Τρόφιμα όπως; Εσπεριδοειδή; Μέλι; Γούντι; ]. Μην γράφετε σχόλια.,Μέλι,Descriptor 2=Sweet;Descriptor 3=Floral
28,"Octahydro-7,7,8,8-tetramethyl-2,3b-methano-3bH-
cyclopenta[1,3]cyclopropa[1,2]benzene-4-methanol",CC1(CCC(C23C14C2CC(C4)C3(C)C)CO)C,,,Ανισικό; Κεχριμπάρι; Ναυτικός; Θειώδης; ,primary_odor_descriptor,Ποιος είναι ο κύριος περιγραφέας της οσμής του μορίου; [CC1(CCC(C23C14C2CC(C4)C3(C)C)CO)C]? Επιλέξτε μόνο ένα από τα [Ανισικό; Κεχριμπάρι; Ναυτικός; Θειώδης; ]. Μην γράφετε σχόλια.,"Ποιος είναι ο κύριος περιγραφέας της οσμής του μορίου; [Octahydro-7,7,8,8-tetramethyl-2,3b-methano-3bH-
cyclopenta[1,3]cyclopropa[1,2]benzene-4-methanol]? Επιλέξτε μόνο ένα από τα [Ανισικό; Κεχριμπάρι; Ναυτικός; Θειώδης; ]. Μην γράφετε σχόλια.",Κεχριμπάρι,Descriptor 2=Sage;Descriptor 3=Warm
29,Vanilla absolute,CC1=CC=C(C=C1)CC(=O)C2C3=CC=CC(=C3C(CN2C(=O)C=CC4=C(C=CC(=C4F)Cl)N5C=NN=N5)(C)C)C6=CC=C(C=C6)C(=O)NC.CC1=CC=C(C=C1)CC(=O)C2C3=CC=CC(=C3C(CN2C(=O)C=CC4=C(C=CC(=C4F)Cl)N5C=NN=N5)(C)C)C6=CC=C(C=C6)[N+](=O)[O-].CC1(CN(C(C2=CC=CC(=C21)C3=CC=C(C=C3)C(=O)N)C(=O)CC4=CC=C(C=C4)C(=O)O)C(=O)C=CC5=C(C=CC(=C5F)Cl)N6C=NN=N6)C,,,Γκουρμέ; Όζον; Ναυτικός; Κεχριμπάρι; ,primary_odor_descriptor,Ποιος είναι ο κύριος περιγραφέας της οσμής του μορίου; [CC1=CC=C(C=C1)CC(=O)C2C3=CC=CC(=C3C(CN2C(=O)C=CC4=C(C=CC(=C4F)Cl)N5C=NN=N5)(C)C)C6=CC=C(C=C6)C(=O)NC.CC1=CC=C(C=C1)CC(=O)C2C3=CC=CC(=C3C(CN2C(=O)C=CC4=C(C=CC(=C4F)Cl)N5C=NN=N5)(C)C)C6=CC=C(C=C6)[N+](=O)[O-].CC1(CN(C(C2=CC=CC(=C21)C3=CC=C(C=C3)C(=O)N)C(=O)CC4=CC=C(C=C4)C(=O)O)C(=O)C=CC5=C(C=CC(=C5F)Cl)N6C=NN=N6)C]? Επιλέξτε μόνο ένα από τα [Γκουρμέ; Όζον; Ναυτικός; Κεχριμπάρι; ]. Μην γράφετε σχόλια.,Ποιος είναι ο κύριος περιγραφέας της οσμής του μορίου; [Vanilla absolute]? Επιλέξτε μόνο ένα από τα [Γκουρμέ; Όζον; Ναυτικός; Κεχριμπάρι; ]. Μην γράφετε σχόλια.,Κεχριμπάρι,Descriptor 2=Creamy;Descriptor 3=Vanilla
30,2-Acetyl-3-methylpyrazine,CC1=NC=CN=C1C(=O)C,,,Τρόφιμα όπως; Θειώδης; Πράσινο; Μουσκ όπως; ,primary_odor_descriptor,Ποιος είναι ο κύριος περιγραφέας της οσμής του μορίου; [CC1=NC=CN=C1C(=O)C]? Επιλέξτε μόνο ένα από τα [Τρόφιμα όπως; Θειώδης; Πράσινο; Μουσκ όπως; ]. Μην γράφετε σχόλια.,Ποιος είναι ο κύριος περιγραφέας της οσμής του μορίου; [2-Acetyl-3-methylpyrazine]? Επιλέξτε μόνο ένα από τα [Τρόφιμα όπως; Θειώδης; Πράσινο; Μουσκ όπως; ]. Μην γράφετε σχόλια.,Τρόφιμα όπως,Descriptor 2=Nutty;Descriptor 3=Roasted
31,Anisyl alcohol,COC1=CC=C(C=C1)CO,,,Πικάντικο; Λουλουδάτο; Ανισικό; Γκουρμέ; ,primary_odor_descriptor,Ποιος είναι ο κύριος περιγραφέας της οσμής του μορίου; [COC1=CC=C(C=C1)CO]? Επιλέξτε μόνο ένα από τα [Πικάντικο; Λουλουδάτο; Ανισικό; Γκουρμέ; ]. Μην γράφετε σχόλια.,Ποιος είναι ο κύριος περιγραφέας της οσμής του μορίου; [Anisyl alcohol]? Επιλέξτε μόνο ένα από τα [Πικάντικο; Λουλουδάτο; Ανισικό; Γκουρμέ; ]. Μην γράφετε σχόλια.,Ανισικό,Descriptor 2=Sweet;Descriptor 3=Licorice
32,"1,3-Dioxane, 2-(2,4-dimethyl-3-cyclohexene-1-yl)-5-methyl-5-(1-methylpropyl)-",CCC(C)C1(COC(OC1)C2CCC(=CC2C)C)C,,,Κεχριμπάρι; Όξινο; Θειώδης; Πούδρα; ,primary_odor_descriptor,Ποιος είναι ο κύριος περιγραφέας της οσμής του μορίου; [CCC(C)C1(COC(OC1)C2CCC(=CC2C)C)C]? Επιλέξτε μόνο ένα από τα [Κεχριμπάρι; Όξινο; Θειώδης; Πούδρα; ]. Μην γράφετε σχόλια.,"Ποιος είναι ο κύριος περιγραφέας της οσμής του μορίου; [1,3-Dioxane, 2-(2,4-dimethyl-3-cyclohexene-1-yl)-5-methyl-5-(1-methylpropyl)-]? Επιλέξτε μόνο ένα από τα [Κεχριμπάρι; Όξινο; Θειώδης; Πούδρα; ]. Μην γράφετε σχόλια.",Κεχριμπάρι,Descriptor 2=Dry;Descriptor 3=Woody
33,1-Methyl-4-(4-methyl-3-pentenyl)cyclohex-3-ene-1-carbaldehyde,CC(=CCCC1=CCC(CC1)(C)C=O)C,,,Κεχριμπάρι; Τρόφιμα όπως; Καπνός όπως; Αλδεϋδικό; ,primary_odor_descriptor,Ποιος είναι ο κύριος περιγραφέας της οσμής του μορίου; [CC(=CCCC1=CCC(CC1)(C)C=O)C]? Επιλέξτε μόνο ένα από τα [Κεχριμπάρι; Τρόφιμα όπως; Καπνός όπως; Αλδεϋδικό; ]. Μην γράφετε σχόλια.,Ποιος είναι ο κύριος περιγραφέας της οσμής του μορίου; [1-Methyl-4-(4-methyl-3-pentenyl)cyclohex-3-ene-1-carbaldehyde]? Επιλέξτε μόνο ένα από τα [Κεχριμπάρι; Τρόφιμα όπως; Καπνός όπως; Αλδεϋδικό; ]. Μην γράφετε σχόλια.,Αλδεϋδικό,Descriptor 2=Green;Descriptor 3=Floral
34,"5H-5-Methyl-6,7-dihydrocyclopenta(b)pyrazine",CC1CCC2=NC=CN=C12,,,Ανισικό; Θειώδης; Βαλσάμικο; Γήινος; ,primary_odor_descriptor,Ποιος είναι ο κύριος περιγραφέας της οσμής του μορίου; [CC1CCC2=NC=CN=C12]? Επιλέξτε μόνο ένα από τα [Ανισικό; Θειώδης; Βαλσάμικο; Γήινος; ]. Μην γράφετε σχόλια.,"Ποιος είναι ο κύριος περιγραφέας της οσμής του μορίου; [5H-5-Methyl-6,7-dihydrocyclopenta(b)pyrazine]? Επιλέξτε μόνο ένα από τα [Ανισικό; Θειώδης; Βαλσάμικο; Γήινος; ]. Μην γράφετε σχόλια.",Γήινος,Descriptor 2=Sweet;Descriptor 3=Nutty
