question_ID,compound.name_1,SMILES_1,compound.name_2,SMILES_2,OPTIONS,question_category,prompt.1,prompt.2,answer,other_info
11,Isoamyl alcohol,CC(C)CCO,,,Муск като; Плодов; Озон; Зелено; ,primary_odor_descriptor,Какъв е основният дескриптор на миризмата на молекулата? [CC(C)CCO]? Изберете само едно от [Муск като; Плодов; Озон; Зелено; ]. Не пишете коментари.,Какъв е основният дескриптор на миризмата на молекулата? [Isoamyl alcohol]? Изберете само едно от [Муск като; Плодов; Озон; Зелено; ]. Не пишете коментари.,Плодов,Descriptor 2=Apple;Descriptor 3=Pear
12,"Undecenoic acid, 3-methylbutyl ester",CCCC/C=C/CCCCC(=O)OCCC(C)C,,,Киселинни; Билкови; Цветя; Алдехиден; ,primary_odor_descriptor,Какъв е основният дескриптор на миризмата на молекулата? [CCCC/C=C/CCCCC(=O)OCCC(C)C]? Изберете само едно от [Киселинни; Билкови; Цветя; Алдехиден; ]. Не пишете коментари.,"Какъв е основният дескриптор на миризмата на молекулата? [Undecenoic acid, 3-methylbutyl ester]? Изберете само едно от [Киселинни; Билкови; Цветя; Алдехиден; ]. Не пишете коментари.",Цветя,Descriptor 2=Rose;Descriptor 3=Oily
13,o-Propylphenol,CCCC1=CC=CC=C1O,,,Балсамико; Дим; Билкови; Озон; ,primary_odor_descriptor,Какъв е основният дескриптор на миризмата на молекулата? [CCCC1=CC=CC=C1O]? Изберете само едно от [Балсамико; Дим; Билкови; Озон; ]. Не пишете коментари.,Какъв е основният дескриптор на миризмата на молекулата? [o-Propylphenol]? Изберете само едно от [Балсамико; Дим; Билкови; Озон; ]. Не пишете коментари.,Дим,Descriptor 2=Medicinal;Descriptor 3=Burnt
14,3-Methyl-2-pentylcyclopentan-1-one,CCCCCC1C(CCC1=O)C,,,Цитрусови плодове; Дим; Анисов; Цветя; ,primary_odor_descriptor,Какъв е основният дескриптор на миризмата на молекулата? [CCCCCC1C(CCC1=O)C]? Изберете само едно от [Цитрусови плодове; Дим; Анисов; Цветя; ]. Не пишете коментари.,Какъв е основният дескриптор на миризмата на молекулата? [3-Methyl-2-pentylcyclopentan-1-one]? Изберете само едно от [Цитрусови плодове; Дим; Анисов; Цветя; ]. Не пишете коментари.,Цветя,Descriptor 2=Fruity;Descriptor 3=Jasmin
15,3-Methyl-5-phenylpentanenitrile,CC(CCC1=CC=CC=C1)CC#N,,,Цитрусови плодове; Алдехиден; Землив; Дим; ,primary_odor_descriptor,Какъв е основният дескриптор на миризмата на молекулата? [CC(CCC1=CC=CC=C1)CC#N]? Изберете само едно от [Цитрусови плодове; Алдехиден; Землив; Дим; ]. Не пишете коментари.,Какъв е основният дескриптор на миризмата на молекулата? [3-Methyl-5-phenylpentanenitrile]? Изберете само едно от [Цитрусови плодове; Алдехиден; Землив; Дим; ]. Не пишете коментари.,Цитрусови плодове,Descriptor 2=Floral;Descriptor 3=Waxy
16,2-Methylpyrazine,CC1=NC=CN=C1,,,Плодов; Мед; Ароматен; Храна като; ,primary_odor_descriptor,Какъв е основният дескриптор на миризмата на молекулата? [CC1=NC=CN=C1]? Изберете само едно от [Плодов; Мед; Ароматен; Храна като; ]. Не пишете коментари.,Какъв е основният дескриптор на миризмата на молекулата? [2-Methylpyrazine]? Изберете само едно от [Плодов; Мед; Ароматен; Храна като; ]. Не пишете коментари.,Храна като,Descriptor 2=Nutty;Descriptor 3=Earthy
17,Valeraldehyde,CCCCC=O,,,Муск като; Морски; Животноподобен; Гурман; ,primary_odor_descriptor,Какъв е основният дескриптор на миризмата на молекулата? [CCCCC=O]? Изберете само едно от [Муск като; Морски; Животноподобен; Гурман; ]. Не пишете коментари.,Какъв е основният дескриптор на миризмата на молекулата? [Valeraldehyde]? Изберете само едно от [Муск като; Морски; Животноподобен; Гурман; ]. Не пишете коментари.,Гурман,Descriptor 2=Fruity;Descriptor 3=cocoa
18,"2-Propen-1-ol, 2-methyl-3-(4-methylphenyl)-, (2E)-",CC1=CC=C(C=C1)/C=C(\C)/CO,,,Животноподобен; Цветя; Цитрусови плодове; Гурман; ,primary_odor_descriptor,Какъв е основният дескриптор на миризмата на молекулата? [CC1=CC=C(C=C1)/C=C(\C)/CO]? Изберете само едно от [Животноподобен; Цветя; Цитрусови плодове; Гурман; ]. Не пишете коментари.,"Какъв е основният дескриптор на миризмата на молекулата? [2-Propen-1-ol, 2-methyl-3-(4-methylphenyl)-, (2E)-]? Изберете само едно от [Животноподобен; Цветя; Цитрусови плодове; Гурман; ]. Не пишете коментари.",Цветя,Descriptor 2=Anisic;Descriptor 3=Linden
19,Citronellyl nitrile,CC(CCC=C(C)C)CC#N,,,Сярен; Цитрусови плодове; Мед; Балсамико; ,primary_odor_descriptor,Какъв е основният дескриптор на миризмата на молекулата? [CC(CCC=C(C)C)CC#N]? Изберете само едно от [Сярен; Цитрусови плодове; Мед; Балсамико; ]. Не пишете коментари.,Какъв е основният дескриптор на миризмата на молекулата? [Citronellyl nitrile]? Изберете само едно от [Сярен; Цитрусови плодове; Мед; Балсамико; ]. Не пишете коментари.,Цитрусови плодове,Descriptor 2=Rose;Descriptor 3=Green
20,Rhodinol,C[C@@H](CCCC(=C)C)CCO,,,Цветя; Мед; Алдехиден; Пикантен; ,primary_odor_descriptor,Какъв е основният дескриптор на миризмата на молекулата? [C[C@@H](CCCC(=C)C)CCO]? Изберете само едно от [Цветя; Мед; Алдехиден; Пикантен; ]. Не пишете коментари.,Какъв е основният дескриптор на миризмата на молекулата? [Rhodinol]? Изберете само едно от [Цветя; Мед; Алдехиден; Пикантен; ]. Не пишете коментари.,Цветя,Descriptor 2=Rose;Descriptor 3=Geranium
21,4-Methylpentanoic acid,CC(C)CCC(=O)O,,,Киселинни; Морски; Зелено; Мед; ,primary_odor_descriptor,Какъв е основният дескриптор на миризмата на молекулата? [CC(C)CCC(=O)O]? Изберете само едно от [Киселинни; Морски; Зелено; Мед; ]. Не пишете коментари.,Какъв е основният дескриптор на миризмата на молекулата? [4-Methylpentanoic acid]? Изберете само едно от [Киселинни; Морски; Зелено; Мед; ]. Не пишете коментари.,Киселинни,Descriptor 2=Gourmand;Descriptor 3=Pungent
22,Phenethyl salicylate,C1=CC=C(C=C1)CCOC(=O)C2=CC=CC=C2O,,,Цветя; Билкови; Храна като; Плодов; ,primary_odor_descriptor,Какъв е основният дескриптор на миризмата на молекулата? [C1=CC=C(C=C1)CCOC(=O)C2=CC=CC=C2O]? Изберете само едно от [Цветя; Билкови; Храна като; Плодов; ]. Не пишете коментари.,Какъв е основният дескриптор на миризмата на молекулата? [Phenethyl salicylate]? Изберете само едно от [Цветя; Билкови; Храна като; Плодов; ]. Не пишете коментари.,Цветя,Descriptor 2=Powdery;Descriptor 3=Rose
23,Isobutyl cinnamate,CC(C)COC(=O)/C=C/C1=CC=CC=C1,,,Мента; Плодов; Сярен; Гурман; ,primary_odor_descriptor,Какъв е основният дескриптор на миризмата на молекулата? [CC(C)COC(=O)/C=C/C1=CC=CC=C1]? Изберете само едно от [Мента; Плодов; Сярен; Гурман; ]. Не пишете коментари.,Какъв е основният дескриптор на миризмата на молекулата? [Isobutyl cinnamate]? Изберете само едно от [Мента; Плодов; Сярен; Гурман; ]. Не пишете коментари.,Плодов,Descriptor 2=Sweet;Descriptor 3=Balsamic
24,"2,5,7-Octatrien-1-ol, 2,6-dimethyl-, 1-acetate",C/C(=C\C/C=C(/C)\C=C)/COC(=O)C,,,Озон; Билкови; Плодов; Киселинни; ,primary_odor_descriptor,Какъв е основният дескриптор на миризмата на молекулата? [C/C(=C\C/C=C(/C)\C=C)/COC(=O)C]? Изберете само едно от [Озон; Билкови; Плодов; Киселинни; ]. Не пишете коментари.,"Какъв е основният дескриптор на миризмата на молекулата? [2,5,7-Octatrien-1-ol, 2,6-dimethyl-, 1-acetate]? Изберете само едно от [Озон; Билкови; Плодов; Киселинни; ]. Не пишете коментари.",Плодов,Descriptor 2=Fresh;Descriptor 3=Sweet
25,Cinnamyl butyrate,CCCC(=O)OC/C=C/C1=CC=CC=C1,,,Плодов; Землив; Уди; Алдехиден; ,primary_odor_descriptor,Какъв е основният дескриптор на миризмата на молекулата? [CCCC(=O)OC/C=C/C1=CC=CC=C1]? Изберете само едно от [Плодов; Землив; Уди; Алдехиден; ]. Не пишете коментари.,Какъв е основният дескриптор на миризмата на молекулата? [Cinnamyl butyrate]? Изберете само едно от [Плодов; Землив; Уди; Алдехиден; ]. Не пишете коментари.,Плодов,Descriptor 2=Balsamic;Descriptor 3=Floral
26,3-Octen-2-one,CCCC/C=C/C(=O)C,,,Кехлибар; Гурман; Землив; Морски; ,primary_odor_descriptor,Какъв е основният дескриптор на миризмата на молекулата? [CCCC/C=C/C(=O)C]? Изберете само едно от [Кехлибар; Гурман; Землив; Морски; ]. Не пишете коментари.,Какъв е основният дескриптор на миризмата на молекулата? [3-Octen-2-one]? Изберете само едно от [Кехлибар; Гурман; Землив; Морски; ]. Не пишете коментари.,Землив,Descriptor 2=Mushroom;Descriptor 3=Sweet
27,"3,6-Nonadien-1-ol",CCC=CCC=CCCO,,,Храна като; Муск като; Камфорен; Зелено; ,primary_odor_descriptor,Какъв е основният дескриптор на миризмата на молекулата? [CCC=CCC=CCCO]? Изберете само едно от [Храна като; Муск като; Камфорен; Зелено; ]. Не пишете коментари.,"Какъв е основният дескриптор на миризмата на молекулата? [3,6-Nonadien-1-ol]? Изберете само едно от [Храна като; Муск като; Камфорен; Зелено; ]. Не пишете коментари.",Зелено,Descriptor 2=Fresh;Descriptor 3=Violet
28,Methyl octanoate,CCCCCCCC(=O)OC,,,Храна като; Муск като; Плодов; Алдехиден; ,primary_odor_descriptor,Какъв е основният дескриптор на миризмата на молекулата? [CCCCCCCC(=O)OC]? Изберете само едно от [Храна като; Муск като; Плодов; Алдехиден; ]. Не пишете коментари.,Какъв е основният дескриптор на миризмата на молекулата? [Methyl octanoate]? Изберете само едно от [Храна като; Муск като; Плодов; Алдехиден; ]. Не пишете коментари.,Плодов,Descriptor 2=Orange;Descriptor 3=Waxy
29,"1,5-Cyclododecadiene, 9-methoxy-1,6,10-trimethyl-",CC1CC/C(=C/CC/C=C(/CCC1OC)\C)/C,,,Тютюн като; Землив; Уди; Мед; ,primary_odor_descriptor,Какъв е основният дескриптор на миризмата на молекулата? [CC1CC/C(=C/CC/C=C(/CCC1OC)\C)/C]? Изберете само едно от [Тютюн като; Землив; Уди; Мед; ]. Не пишете коментари.,"Какъв е основният дескриптор на миризмата на молекулата? [1,5-Cyclododecadiene, 9-methoxy-1,6,10-trimethyl-]? Изберете само едно от [Тютюн като; Землив; Уди; Мед; ]. Не пишете коментари.",Уди,Descriptor 2=Amber;Descriptor 3=Leathery
30,Estragole,COC1=CC=C(C=C1)CC=C,,,Муск като; Билкови; Морски; Мента; ,primary_odor_descriptor,Какъв е основният дескриптор на миризмата на молекулата? [COC1=CC=C(C=C1)CC=C]? Изберете само едно от [Муск като; Билкови; Морски; Мента; ]. Не пишете коментари.,Какъв е основният дескриптор на миризмата на молекулата? [Estragole]? Изберете само едно от [Муск като; Билкови; Морски; Мента; ]. Не пишете коментари.,Билкови,Descriptor 2=Anisic;Descriptor 3=Tarragon
31,2-Methylbutyl 2-methylbutyrate,CCC(C)COC(=O)C(C)CC,,,Плодов; Тютюн като; Киселинни; Цветя; ,primary_odor_descriptor,Какъв е основният дескриптор на миризмата на молекулата? [CCC(C)COC(=O)C(C)CC]? Изберете само едно от [Плодов; Тютюн като; Киселинни; Цветя; ]. Не пишете коментари.,Какъв е основният дескриптор на миризмата на молекулата? [2-Methylbutyl 2-methylbutyrate]? Изберете само едно от [Плодов; Тютюн като; Киселинни; Цветя; ]. Не пишете коментари.,Плодов,Descriptor 2=Pear;Descriptor 3=Apple
32,cis-3-Hexenyl methyl carbonate,CC/C=C\CCOC(=O)OC,,,Зелено; Уди; Плодов; Дим; ,primary_odor_descriptor,Какъв е основният дескриптор на миризмата на молекулата? [CC/C=C\CCOC(=O)OC]? Изберете само едно от [Зелено; Уди; Плодов; Дим; ]. Не пишете коментари.,Какъв е основният дескриптор на миризмата на молекулата? [cis-3-Hexenyl methyl carbonate]? Изберете само едно от [Зелено; Уди; Плодов; Дим; ]. Не пишете коментари.,Зелено,Descriptor 2=Fresh;Descriptor 3=Floral
33,(1R)-Nopol,CC1([C@H]2CC=C([C@@H]1C2)CCO)C,,,Тютюн като; Животноподобен; Билкови; Муск като; ,primary_odor_descriptor,Какъв е основният дескриптор на миризмата на молекулата? [CC1([C@H]2CC=C([C@@H]1C2)CCO)C]? Изберете само едно от [Тютюн като; Животноподобен; Билкови; Муск като; ]. Не пишете коментари.,Какъв е основният дескриптор на миризмата на молекулата? [(1R)-Nopol]? Изберете само едно от [Тютюн като; Животноподобен; Билкови; Муск като; ]. Не пишете коментари.,Билкови,Descriptor 2=Pine;Descriptor 3=Camphoraceous
34,"4,6-Dimethylcyclohex-3-ene-1-carbaldehyde",CC1CC(=CCC1C=O)C,,,Цветя; Кехлибар; Зелено; Дим; ,primary_odor_descriptor,Какъв е основният дескриптор на миризмата на молекулата? [CC1CC(=CCC1C=O)C]? Изберете само едно от [Цветя; Кехлибар; Зелено; Дим; ]. Не пишете коментари.,"Какъв е основният дескриптор на миризмата на молекулата? [4,6-Dimethylcyclohex-3-ene-1-carbaldehyde]? Изберете само едно от [Цветя; Кехлибар; Зелено; Дим; ]. Не пишете коментари.",Зелено,Descriptor 2=Grassy;Descriptor 3=Citrus
35,"1-(3,5,6-Trimethyl-3-cyclohexen-1-yl)ethan-1-one",CC1C=C(CC(C1C)C(=O)C)C,,,Зелено; Цитрусови плодове; Дим; Билкови; ,primary_odor_descriptor,Какъв е основният дескриптор на миризмата на молекулата? [CC1C=C(CC(C1C)C(=O)C)C]? Изберете само едно от [Зелено; Цитрусови плодове; Дим; Билкови; ]. Не пишете коментари.,"Какъв е основният дескриптор на миризмата на молекулата? [1-(3,5,6-Trimethyl-3-cyclohexen-1-yl)ethan-1-one]? Изберете само едно от [Зелено; Цитрусови плодове; Дим; Билкови; ]. Не пишете коментари.",Зелено,Descriptor 2=Floral;Descriptor 3=Earthy
36,"4-(2-Butenylidene)-3,5,5-trimethylcyclohex-2-en-1-one",C/C=C/C=C/1\C(=CC(=O)CC1(C)C)C,,,Муск като; Мед; Тютюн като; Плодов; ,primary_odor_descriptor,Какъв е основният дескриптор на миризмата на молекулата? [C/C=C/C=C/1\C(=CC(=O)CC1(C)C)C]? Изберете само едно от [Муск като; Мед; Тютюн като; Плодов; ]. Не пишете коментари.,"Какъв е основният дескриптор на миризмата на молекулата? [4-(2-Butenylidene)-3,5,5-trimethylcyclohex-2-en-1-one]? Изберете само едно от [Муск като; Мед; Тютюн като; Плодов; ]. Не пишете коментари.",Тютюн като,Descriptor 2=Warm;Descriptor 3=Plum
37,"2,6,6-Trimethyl-1-cyclohexen-1-acetaldehyde",CC1=C(C(CCC1)(C)C)CC=O,,,Кехлибар; Цветя; Мед; Билкови; ,primary_odor_descriptor,Какъв е основният дескриптор на миризмата на молекулата? [CC1=C(C(CCC1)(C)C)CC=O]? Изберете само едно от [Кехлибар; Цветя; Мед; Билкови; ]. Не пишете коментари.,"Какъв е основният дескриптор на миризмата на молекулата? [2,6,6-Trimethyl-1-cyclohexen-1-acetaldehyde]? Изберете само едно от [Кехлибар; Цветя; Мед; Билкови; ]. Не пишете коментари.",Билкови,Descriptor 2=Camphoraceous;Descriptor 3=Woody
38,"Acetonitrile, 2-(2,4,4-trimethylcyclopentylidene)-",CC1CC(CC1=CC#N)(C)C,,,Пикантен; Ароматен; Тютюн като; Животноподобен; ,primary_odor_descriptor,Какъв е основният дескриптор на миризмата на молекулата? [CC1CC(CC1=CC#N)(C)C]? Изберете само едно от [Пикантен; Ароматен; Тютюн като; Животноподобен; ]. Не пишете коментари.,"Какъв е основният дескриптор на миризмата на молекулата? [Acetonitrile, 2-(2,4,4-trimethylcyclopentylidene)-]? Изберете само едно от [Пикантен; Ароматен; Тютюн като; Животноподобен; ]. Не пишете коментари.",Пикантен,Descriptor 2=Saffron;Descriptor 3=Leathery
39,1-(1-Naphthyl)ethanone,CC(=O)C1=CC=CC2=CC=CC=C21,,,Цитрусови плодове; Цветя; Кехлибар; Храна като; ,primary_odor_descriptor,Какъв е основният дескриптор на миризмата на молекулата? [CC(=O)C1=CC=CC2=CC=CC=C21]? Изберете само едно от [Цитрусови плодове; Цветя; Кехлибар; Храна като; ]. Не пишете коментари.,Какъв е основният дескриптор на миризмата на молекулата? [1-(1-Naphthyl)ethanone]? Изберете само едно от [Цитрусови плодове; Цветя; Кехлибар; Храна като; ]. Не пишете коментари.,Цветя,Descriptor 2=Neroli;Descriptor 3=Sweet
40,Tetrahydrolinalool,CCC(C)(CCCC(C)C)O,,,Камфорен; Ароматен; Билкови; Морски; ,primary_odor_descriptor,Какъв е основният дескриптор на миризмата на молекулата? [CCC(C)(CCCC(C)C)O]? Изберете само едно от [Камфорен; Ароматен; Билкови; Морски; ]. Не пишете коментари.,Какъв е основният дескриптор на миризмата на молекулата? [Tetrahydrolinalool]? Изберете само едно от [Камфорен; Ароматен; Билкови; Морски; ]. Не пишете коментари.,Билкови,Descriptor 2=Floral;Descriptor 3=Lavender
41,Methyl nicotinate,COC(=O)C1=CN=CC=C1,,,Зелено; Морски; Пикантен; Алдехиден; ,primary_odor_descriptor,Какъв е основният дескриптор на миризмата на молекулата? [COC(=O)C1=CN=CC=C1]? Изберете само едно от [Зелено; Морски; Пикантен; Алдехиден; ]. Не пишете коментари.,Какъв е основният дескриптор на миризмата на молекулата? [Methyl nicotinate]? Изберете само едно от [Зелено; Морски; Пикантен; Алдехиден; ]. Не пишете коментари.,Пикантен,Descriptor 2=Herbal;Descriptor 3=Tobacco
42,"2,6,10-Trimethylundeca-5,9-dienal",CC(CCC=C(C)CCC=C(C)C)C=O,,,Уди; Животноподобен; Алдехиден; Гурман; ,primary_odor_descriptor,Какъв е основният дескриптор на миризмата на молекулата? [CC(CCC=C(C)CCC=C(C)C)C=O]? Изберете само едно от [Уди; Животноподобен; Алдехиден; Гурман; ]. Не пишете коментари.,"Какъв е основният дескриптор на миризмата на молекулата? [2,6,10-Trimethylundeca-5,9-dienal]? Изберете само едно от [Уди; Животноподобен; Алдехиден; Гурман; ]. Не пишете коментари.",Алдехиден,Descriptor 2=Floral;Descriptor 3=Marine
43,Cinnamaldehyde,C1=CC=C(C=C1)/C=C/C=O,,,Мента; Мед; Балсамико; Пикантен; ,primary_odor_descriptor,Какъв е основният дескриптор на миризмата на молекулата? [C1=CC=C(C=C1)/C=C/C=O]? Изберете само едно от [Мента; Мед; Балсамико; Пикантен; ]. Не пишете коментари.,Какъв е основният дескриптор на миризмата на молекулата? [Cinnamaldehyde]? Изберете само едно от [Мента; Мед; Балсамико; Пикантен; ]. Не пишете коментари.,Пикантен,Descriptor 2=Cinnamon;Descriptor 3=Warm
44,1-Methoxyhexane,CCCCCCOC,,,Цветя; Муск като; Мед; Анисов; ,primary_odor_descriptor,Какъв е основният дескриптор на миризмата на молекулата? [CCCCCCOC]? Изберете само едно от [Цветя; Муск като; Мед; Анисов; ]. Не пишете коментари.,Какъв е основният дескриптор на миризмата на молекулата? [1-Methoxyhexane]? Изберете само едно от [Цветя; Муск като; Мед; Анисов; ]. Не пишете коментари.,Цветя,Descriptor 2=Sweet;Descriptor 3=Lavender
45,2-Methoxy-3-methylpyrazine,CC1=NC=CN=C1OC,,,Пикантен; Храна като; Зелено; Мента; ,primary_odor_descriptor,Какъв е основният дескриптор на миризмата на молекулата? [CC1=NC=CN=C1OC]? Изберете само едно от [Пикантен; Храна като; Зелено; Мента; ]. Не пишете коментари.,Какъв е основният дескриптор на миризмата на молекулата? [2-Methoxy-3-methylpyrazine]? Изберете само едно от [Пикантен; Храна като; Зелено; Мента; ]. Не пишете коментари.,Зелено,Descriptor 2=Almond;Descriptor 3=Peanut
46,2-Methyl-2-hepten-6-ol,CC(CCC=C(C)C)O,,,Морски; Кехлибар; Озон; Зелено; ,primary_odor_descriptor,Какъв е основният дескриптор на миризмата на молекулата? [CC(CCC=C(C)C)O]? Изберете само едно от [Морски; Кехлибар; Озон; Зелено; ]. Не пишете коментари.,Какъв е основният дескриптор на миризмата на молекулата? [2-Methyl-2-hepten-6-ol]? Изберете само едно от [Морски; Кехлибар; Озон; Зелено; ]. Не пишете коментари.,Зелено,Descriptor 2=Floral;Descriptor 3=Citrus
47,Nopyl acetate,CC(=O)OCCC1=CC[C@H]2C[C@@H]1C2(C)C,,,Уди; Анисов; Тютюн като; Балсамико; ,primary_odor_descriptor,Какъв е основният дескриптор на миризмата на молекулата? [CC(=O)OCCC1=CC[C@H]2C[C@@H]1C2(C)C]? Изберете само едно от [Уди; Анисов; Тютюн като; Балсамико; ]. Не пишете коментари.,Какъв е основният дескриптор на миризмата на молекулата? [Nopyl acetate]? Изберете само едно от [Уди; Анисов; Тютюн като; Балсамико; ]. Не пишете коментари.,Уди,Descriptor 2=Floral;Descriptor 3=Fruity
48,7-Methyl-3-methyleneoct-6-enal,CC(=CCCC(=C)CC=O)C,,,Цветя; Балсамико; Цитрусови плодове; Гурман; ,primary_odor_descriptor,Какъв е основният дескриптор на миризмата на молекулата? [CC(=CCCC(=C)CC=O)C]? Изберете само едно от [Цветя; Балсамико; Цитрусови плодове; Гурман; ]. Не пишете коментари.,Какъв е основният дескриптор на миризмата на молекулата? [7-Methyl-3-methyleneoct-6-enal]? Изберете само едно от [Цветя; Балсамико; Цитрусови плодове; Гурман; ]. Не пишете коментари.,Цитрусови плодове,Descriptor 2=Lemon;Descriptor 3=Verbena
