question_ID,compound.name_1,SMILES_1,compound.name_2,SMILES_2,OPTIONS,question_category,prompt.1,prompt.2,answer,other_info
18,"2-Propen-1-ol, 2-methyl-3-(4-methylphenyl)-, (2E)-",CC1=CC=C(C=C1)/C=C(\C)/CO,,,Tierähnlich; Blumenmuster; Zitrusfrüchte; Feinschmecker; ,primary_odor_descriptor,Was ist der primäre Geruchsbeschreiber des Moleküls? [CC1=CC=C(C=C1)/C=C(\C)/CO]? Wählen Sie nur eine Option aus der [Tierähnlich; Blumenmuster; Zitrusfrüchte; Feinschmecker; ]. Bitte keine Kommentare schreiben..,"Was ist der primäre Geruchsbeschreiber des Moleküls? [2-Propen-1-ol, 2-methyl-3-(4-methylphenyl)-, (2E)-]? Wählen Sie nur eine Option aus der [Tierähnlich; Blumenmuster; Zitrusfrüchte; Feinschmecker; ]. Bitte keine Kommentare schreiben..",Blumenmuster,Descriptor 2=Anisic;Descriptor 3=Linden
19,Citronellyl nitrile,CC(CCC=C(C)C)CC#N,,,Schwefelhaltig; Zitrusfrüchte; Honig; Balsamico; ,primary_odor_descriptor,Was ist der primäre Geruchsbeschreiber des Moleküls? [CC(CCC=C(C)C)CC#N]? Wählen Sie nur eine Option aus der [Schwefelhaltig; Zitrusfrüchte; Honig; Balsamico; ]. Bitte keine Kommentare schreiben..,Was ist der primäre Geruchsbeschreiber des Moleküls? [Citronellyl nitrile]? Wählen Sie nur eine Option aus der [Schwefelhaltig; Zitrusfrüchte; Honig; Balsamico; ]. Bitte keine Kommentare schreiben..,Zitrusfrüchte,Descriptor 2=Rose;Descriptor 3=Green
20,Rhodinol,C[C@@H](CCCC(=C)C)CCO,,,Blumenmuster; Honig; Aldehydisch; Würzig; ,primary_odor_descriptor,Was ist der primäre Geruchsbeschreiber des Moleküls? [C[C@@H](CCCC(=C)C)CCO]? Wählen Sie nur eine Option aus der [Blumenmuster; Honig; Aldehydisch; Würzig; ]. Bitte keine Kommentare schreiben..,Was ist der primäre Geruchsbeschreiber des Moleküls? [Rhodinol]? Wählen Sie nur eine Option aus der [Blumenmuster; Honig; Aldehydisch; Würzig; ]. Bitte keine Kommentare schreiben..,Blumenmuster,Descriptor 2=Rose;Descriptor 3=Geranium
21,4-Methylpentanoic acid,CC(C)CCC(=O)O,,,Säurehaltig; Marine; Grün; Honig; ,primary_odor_descriptor,Was ist der primäre Geruchsbeschreiber des Moleküls? [CC(C)CCC(=O)O]? Wählen Sie nur eine Option aus der [Säurehaltig; Marine; Grün; Honig; ]. Bitte keine Kommentare schreiben..,Was ist der primäre Geruchsbeschreiber des Moleküls? [4-Methylpentanoic acid]? Wählen Sie nur eine Option aus der [Säurehaltig; Marine; Grün; Honig; ]. Bitte keine Kommentare schreiben..,Säurehaltig,Descriptor 2=Gourmand;Descriptor 3=Pungent
22,Phenethyl salicylate,C1=CC=C(C=C1)CCOC(=O)C2=CC=CC=C2O,,,Blumenmuster; Kräuter; Lebensmittel wie; Fruchtig; ,primary_odor_descriptor,Was ist der primäre Geruchsbeschreiber des Moleküls? [C1=CC=C(C=C1)CCOC(=O)C2=CC=CC=C2O]? Wählen Sie nur eine Option aus der [Blumenmuster; Kräuter; Lebensmittel wie; Fruchtig; ]. Bitte keine Kommentare schreiben..,Was ist der primäre Geruchsbeschreiber des Moleküls? [Phenethyl salicylate]? Wählen Sie nur eine Option aus der [Blumenmuster; Kräuter; Lebensmittel wie; Fruchtig; ]. Bitte keine Kommentare schreiben..,Blumenmuster,Descriptor 2=Powdery;Descriptor 3=Rose
23,Isobutyl cinnamate,CC(C)COC(=O)/C=C/C1=CC=CC=C1,,,Minty; Fruchtig; Schwefelhaltig; Feinschmecker; ,primary_odor_descriptor,Was ist der primäre Geruchsbeschreiber des Moleküls? [CC(C)COC(=O)/C=C/C1=CC=CC=C1]? Wählen Sie nur eine Option aus der [Minty; Fruchtig; Schwefelhaltig; Feinschmecker; ]. Bitte keine Kommentare schreiben..,Was ist der primäre Geruchsbeschreiber des Moleküls? [Isobutyl cinnamate]? Wählen Sie nur eine Option aus der [Minty; Fruchtig; Schwefelhaltig; Feinschmecker; ]. Bitte keine Kommentare schreiben..,Fruchtig,Descriptor 2=Sweet;Descriptor 3=Balsamic
24,"2,5,7-Octatrien-1-ol, 2,6-dimethyl-, 1-acetate",C/C(=C\C/C=C(/C)\C=C)/COC(=O)C,,,Ozon; Kräuter; Fruchtig; Säurehaltig; ,primary_odor_descriptor,Was ist der primäre Geruchsbeschreiber des Moleküls? [C/C(=C\C/C=C(/C)\C=C)/COC(=O)C]? Wählen Sie nur eine Option aus der [Ozon; Kräuter; Fruchtig; Säurehaltig; ]. Bitte keine Kommentare schreiben..,"Was ist der primäre Geruchsbeschreiber des Moleküls? [2,5,7-Octatrien-1-ol, 2,6-dimethyl-, 1-acetate]? Wählen Sie nur eine Option aus der [Ozon; Kräuter; Fruchtig; Säurehaltig; ]. Bitte keine Kommentare schreiben..",Fruchtig,Descriptor 2=Fresh;Descriptor 3=Sweet
25,Cinnamyl butyrate,CCCC(=O)OC/C=C/C1=CC=CC=C1,,,Fruchtig; Erdig; holzartig; Aldehydisch; ,primary_odor_descriptor,Was ist der primäre Geruchsbeschreiber des Moleküls? [CCCC(=O)OC/C=C/C1=CC=CC=C1]? Wählen Sie nur eine Option aus der [Fruchtig; Erdig; holzartig; Aldehydisch; ]. Bitte keine Kommentare schreiben..,Was ist der primäre Geruchsbeschreiber des Moleküls? [Cinnamyl butyrate]? Wählen Sie nur eine Option aus der [Fruchtig; Erdig; holzartig; Aldehydisch; ]. Bitte keine Kommentare schreiben..,Fruchtig,Descriptor 2=Balsamic;Descriptor 3=Floral
26,3-Octen-2-one,CCCC/C=C/C(=O)C,,,Bernstein; Feinschmecker; Erdig; Marine; ,primary_odor_descriptor,Was ist der primäre Geruchsbeschreiber des Moleküls? [CCCC/C=C/C(=O)C]? Wählen Sie nur eine Option aus der [Bernstein; Feinschmecker; Erdig; Marine; ]. Bitte keine Kommentare schreiben..,Was ist der primäre Geruchsbeschreiber des Moleküls? [3-Octen-2-one]? Wählen Sie nur eine Option aus der [Bernstein; Feinschmecker; Erdig; Marine; ]. Bitte keine Kommentare schreiben..,Erdig,Descriptor 2=Mushroom;Descriptor 3=Sweet
27,"3,6-Nonadien-1-ol",CCC=CCC=CCCO,,,Lebensmittel wie; Musk-ähnlich; Kampferhaltig; Grün; ,primary_odor_descriptor,Was ist der primäre Geruchsbeschreiber des Moleküls? [CCC=CCC=CCCO]? Wählen Sie nur eine Option aus der [Lebensmittel wie; Musk-ähnlich; Kampferhaltig; Grün; ]. Bitte keine Kommentare schreiben..,"Was ist der primäre Geruchsbeschreiber des Moleküls? [3,6-Nonadien-1-ol]? Wählen Sie nur eine Option aus der [Lebensmittel wie; Musk-ähnlich; Kampferhaltig; Grün; ]. Bitte keine Kommentare schreiben..",Grün,Descriptor 2=Fresh;Descriptor 3=Violet
28,Methyl octanoate,CCCCCCCC(=O)OC,,,Lebensmittel wie; Musk-ähnlich; Fruchtig; Aldehydisch; ,primary_odor_descriptor,Was ist der primäre Geruchsbeschreiber des Moleküls? [CCCCCCCC(=O)OC]? Wählen Sie nur eine Option aus der [Lebensmittel wie; Musk-ähnlich; Fruchtig; Aldehydisch; ]. Bitte keine Kommentare schreiben..,Was ist der primäre Geruchsbeschreiber des Moleküls? [Methyl octanoate]? Wählen Sie nur eine Option aus der [Lebensmittel wie; Musk-ähnlich; Fruchtig; Aldehydisch; ]. Bitte keine Kommentare schreiben..,Fruchtig,Descriptor 2=Orange;Descriptor 3=Waxy
29,"1,5-Cyclododecadiene, 9-methoxy-1,6,10-trimethyl-",CC1CC/C(=C/CC/C=C(/CCC1OC)\C)/C,,,Tabak wie; Erdig; holzartig; Honig; ,primary_odor_descriptor,Was ist der primäre Geruchsbeschreiber des Moleküls? [CC1CC/C(=C/CC/C=C(/CCC1OC)\C)/C]? Wählen Sie nur eine Option aus der [Tabak wie; Erdig; holzartig; Honig; ]. Bitte keine Kommentare schreiben..,"Was ist der primäre Geruchsbeschreiber des Moleküls? [1,5-Cyclododecadiene, 9-methoxy-1,6,10-trimethyl-]? Wählen Sie nur eine Option aus der [Tabak wie; Erdig; holzartig; Honig; ]. Bitte keine Kommentare schreiben..",holzartig,Descriptor 2=Amber;Descriptor 3=Leathery
30,Estragole,COC1=CC=C(C=C1)CC=C,,,Musk-ähnlich; Kräuter; Marine; Minty; ,primary_odor_descriptor,Was ist der primäre Geruchsbeschreiber des Moleküls? [COC1=CC=C(C=C1)CC=C]? Wählen Sie nur eine Option aus der [Musk-ähnlich; Kräuter; Marine; Minty; ]. Bitte keine Kommentare schreiben..,Was ist der primäre Geruchsbeschreiber des Moleküls? [Estragole]? Wählen Sie nur eine Option aus der [Musk-ähnlich; Kräuter; Marine; Minty; ]. Bitte keine Kommentare schreiben..,Kräuter,Descriptor 2=Anisic;Descriptor 3=Tarragon
31,2-Methylbutyl 2-methylbutyrate,CCC(C)COC(=O)C(C)CC,,,Fruchtig; Tabak wie; Säurehaltig; Blumenmuster; ,primary_odor_descriptor,Was ist der primäre Geruchsbeschreiber des Moleküls? [CCC(C)COC(=O)C(C)CC]? Wählen Sie nur eine Option aus der [Fruchtig; Tabak wie; Säurehaltig; Blumenmuster; ]. Bitte keine Kommentare schreiben..,Was ist der primäre Geruchsbeschreiber des Moleküls? [2-Methylbutyl 2-methylbutyrate]? Wählen Sie nur eine Option aus der [Fruchtig; Tabak wie; Säurehaltig; Blumenmuster; ]. Bitte keine Kommentare schreiben..,Fruchtig,Descriptor 2=Pear;Descriptor 3=Apple
32,cis-3-Hexenyl methyl carbonate,CC/C=C\CCOC(=O)OC,,,Grün; holzartig; Fruchtig; Rauchig; ,primary_odor_descriptor,Was ist der primäre Geruchsbeschreiber des Moleküls? [CC/C=C\CCOC(=O)OC]? Wählen Sie nur eine Option aus der [Grün; holzartig; Fruchtig; Rauchig; ]. Bitte keine Kommentare schreiben..,Was ist der primäre Geruchsbeschreiber des Moleküls? [cis-3-Hexenyl methyl carbonate]? Wählen Sie nur eine Option aus der [Grün; holzartig; Fruchtig; Rauchig; ]. Bitte keine Kommentare schreiben..,Grün,Descriptor 2=Fresh;Descriptor 3=Floral
33,(1R)-Nopol,CC1([C@H]2CC=C([C@@H]1C2)CCO)C,,,Tabak wie; Tierähnlich; Kräuter; Musk-ähnlich; ,primary_odor_descriptor,Was ist der primäre Geruchsbeschreiber des Moleküls? [CC1([C@H]2CC=C([C@@H]1C2)CCO)C]? Wählen Sie nur eine Option aus der [Tabak wie; Tierähnlich; Kräuter; Musk-ähnlich; ]. Bitte keine Kommentare schreiben..,Was ist der primäre Geruchsbeschreiber des Moleküls? [(1R)-Nopol]? Wählen Sie nur eine Option aus der [Tabak wie; Tierähnlich; Kräuter; Musk-ähnlich; ]. Bitte keine Kommentare schreiben..,Kräuter,Descriptor 2=Pine;Descriptor 3=Camphoraceous
34,"4,6-Dimethylcyclohex-3-ene-1-carbaldehyde",CC1CC(=CCC1C=O)C,,,Blumenmuster; Bernstein; Grün; Rauchig; ,primary_odor_descriptor,Was ist der primäre Geruchsbeschreiber des Moleküls? [CC1CC(=CCC1C=O)C]? Wählen Sie nur eine Option aus der [Blumenmuster; Bernstein; Grün; Rauchig; ]. Bitte keine Kommentare schreiben..,"Was ist der primäre Geruchsbeschreiber des Moleküls? [4,6-Dimethylcyclohex-3-ene-1-carbaldehyde]? Wählen Sie nur eine Option aus der [Blumenmuster; Bernstein; Grün; Rauchig; ]. Bitte keine Kommentare schreiben..",Grün,Descriptor 2=Grassy;Descriptor 3=Citrus
35,"1-(3,5,6-Trimethyl-3-cyclohexen-1-yl)ethan-1-one",CC1C=C(CC(C1C)C(=O)C)C,,,Grün; Zitrusfrüchte; Rauchig; Kräuter; ,primary_odor_descriptor,Was ist der primäre Geruchsbeschreiber des Moleküls? [CC1C=C(CC(C1C)C(=O)C)C]? Wählen Sie nur eine Option aus der [Grün; Zitrusfrüchte; Rauchig; Kräuter; ]. Bitte keine Kommentare schreiben..,"Was ist der primäre Geruchsbeschreiber des Moleküls? [1-(3,5,6-Trimethyl-3-cyclohexen-1-yl)ethan-1-one]? Wählen Sie nur eine Option aus der [Grün; Zitrusfrüchte; Rauchig; Kräuter; ]. Bitte keine Kommentare schreiben..",Grün,Descriptor 2=Floral;Descriptor 3=Earthy
36,"4-(2-Butenylidene)-3,5,5-trimethylcyclohex-2-en-1-one",C/C=C/C=C/1\C(=CC(=O)CC1(C)C)C,,,Musk-ähnlich; Honig; Tabak wie; Fruchtig; ,primary_odor_descriptor,Was ist der primäre Geruchsbeschreiber des Moleküls? [C/C=C/C=C/1\C(=CC(=O)CC1(C)C)C]? Wählen Sie nur eine Option aus der [Musk-ähnlich; Honig; Tabak wie; Fruchtig; ]. Bitte keine Kommentare schreiben..,"Was ist der primäre Geruchsbeschreiber des Moleküls? [4-(2-Butenylidene)-3,5,5-trimethylcyclohex-2-en-1-one]? Wählen Sie nur eine Option aus der [Musk-ähnlich; Honig; Tabak wie; Fruchtig; ]. Bitte keine Kommentare schreiben..",Tabak wie,Descriptor 2=Warm;Descriptor 3=Plum
37,"2,6,6-Trimethyl-1-cyclohexen-1-acetaldehyde",CC1=C(C(CCC1)(C)C)CC=O,,,Bernstein; Blumenmuster; Honig; Kräuter; ,primary_odor_descriptor,Was ist der primäre Geruchsbeschreiber des Moleküls? [CC1=C(C(CCC1)(C)C)CC=O]? Wählen Sie nur eine Option aus der [Bernstein; Blumenmuster; Honig; Kräuter; ]. Bitte keine Kommentare schreiben..,"Was ist der primäre Geruchsbeschreiber des Moleküls? [2,6,6-Trimethyl-1-cyclohexen-1-acetaldehyde]? Wählen Sie nur eine Option aus der [Bernstein; Blumenmuster; Honig; Kräuter; ]. Bitte keine Kommentare schreiben..",Kräuter,Descriptor 2=Camphoraceous;Descriptor 3=Woody
38,"Acetonitrile, 2-(2,4,4-trimethylcyclopentylidene)-",CC1CC(CC1=CC#N)(C)C,,,Würzig; Aromatisch; Tabak wie; Tierähnlich; ,primary_odor_descriptor,Was ist der primäre Geruchsbeschreiber des Moleküls? [CC1CC(CC1=CC#N)(C)C]? Wählen Sie nur eine Option aus der [Würzig; Aromatisch; Tabak wie; Tierähnlich; ]. Bitte keine Kommentare schreiben..,"Was ist der primäre Geruchsbeschreiber des Moleküls? [Acetonitrile, 2-(2,4,4-trimethylcyclopentylidene)-]? Wählen Sie nur eine Option aus der [Würzig; Aromatisch; Tabak wie; Tierähnlich; ]. Bitte keine Kommentare schreiben..",Würzig,Descriptor 2=Saffron;Descriptor 3=Leathery
39,1-(1-Naphthyl)ethanone,CC(=O)C1=CC=CC2=CC=CC=C21,,,Zitrusfrüchte; Blumenmuster; Bernstein; Lebensmittel wie; ,primary_odor_descriptor,Was ist der primäre Geruchsbeschreiber des Moleküls? [CC(=O)C1=CC=CC2=CC=CC=C21]? Wählen Sie nur eine Option aus der [Zitrusfrüchte; Blumenmuster; Bernstein; Lebensmittel wie; ]. Bitte keine Kommentare schreiben..,Was ist der primäre Geruchsbeschreiber des Moleküls? [1-(1-Naphthyl)ethanone]? Wählen Sie nur eine Option aus der [Zitrusfrüchte; Blumenmuster; Bernstein; Lebensmittel wie; ]. Bitte keine Kommentare schreiben..,Blumenmuster,Descriptor 2=Neroli;Descriptor 3=Sweet
40,Tetrahydrolinalool,CCC(C)(CCCC(C)C)O,,,Kampferhaltig; Aromatisch; Kräuter; Marine; ,primary_odor_descriptor,Was ist der primäre Geruchsbeschreiber des Moleküls? [CCC(C)(CCCC(C)C)O]? Wählen Sie nur eine Option aus der [Kampferhaltig; Aromatisch; Kräuter; Marine; ]. Bitte keine Kommentare schreiben..,Was ist der primäre Geruchsbeschreiber des Moleküls? [Tetrahydrolinalool]? Wählen Sie nur eine Option aus der [Kampferhaltig; Aromatisch; Kräuter; Marine; ]. Bitte keine Kommentare schreiben..,Kräuter,Descriptor 2=Floral;Descriptor 3=Lavender
